Corporate Decisions,2009-31 (PDF 25KB),cd09-31.pdf,"Application by MB Financial Bank, National Association, Chicago, Illinois, to acquire from the Federal Deposit Insurance Corporation (FDIC) as receiver, the certain assets and assume certain liabilities of Benchmark Bank, Aurora, Illinois  (Control Number 2009-CE-02-048), 12/04/2009"
Corporate Decisions,2009-32 (PDF 35KB),cd09-32.pdf,"Application of City National Bank, Los Angeles, California, to purchase certain assets of and assume certain liabilities of Imperial Capital Bank, La Jolla (San Diego), California (""Failed Entity"")  (Control Number 2009-WE-12-0023), 12/18/200"
Approvals with conditions enforceable under 12 U.S.C. 1818,931 (PDF 24KB),ca931.pdf,"Significant change request to de novo charter application to establish FirstNational Bank of the Gulf Coast, Naples, Florida  (Control Numbers 2007 SO 01 0027), 10/08/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,932 (PDF 34KB),ca932.pdf,"Application to dispose of substantially all the assets of Spirit of America National Bank, Milford, Ohio, via a purchase and assumption with World Financial Network National Bank, Columbus, Ohio and the merger of Spirit of America National Bank, with and into Fashion Services Corp.  (Control Numbers 2009 WE 12 0241 & 0242), 10/15/2009 "
Approvals with conditions enforceable under 12 U.S.C. 1818,933 (PDF 29KB),ca933.pdf,"Application to merge The Community National Bank, Franklin, Ohio, with and into The National Bank and Trust Company, Wilmington, Ohio, under the charter and title of the latter  (Control Number 2009 CE 02 028), 11/04/2009 "
Approvals with conditions enforceable under 12 U.S.C. 1818,934 (PDF 36KB),ca934.pdf,"Change in Bank Control Notice by BlackRock, Inc., and others to acquireBarclays Global Investors, National Association, San Francisco, California   (Control Number 2009 WE 11 0002), 11/19/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,935 (PDF 22KB),ca935.pdf,"Amended application by American National Bank, Parma, Ohio, to pre-pay subordinated debt   (Control Number 2009 CE 12 0217), 11/20/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,936 (PDF 38KB),ca936.pdf,"Application to establish a new national bank, Bond Street Bank, National Association  (Control Number 2009 WO 01 0009), 10/23/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,937 (PDF 19KB),ca937.pdf,"Application by Republic Federal Bank, National Association, Miami, Florida, for prepayment of subordinated debt   (Control Number 2009 SO 12 0165), 12/01/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,938 (PDF 49KB),ca938.pdf,"Applications by Brown Brothers Harriman & Co. to establish a new national trust bank, Brown Brothers Harriman Trust Company of Delaware, National Association, Wilmington, Delaware; to merge Brown Brothers Harriman Trust Company of Texas, Dallas, Texas into Brown Brothers Harriman Trust Company of Delaware, National Association; and for a multiple residency waiver for all board members of Brown Brothers Harriman Trust Company of Delaware, National Association  (Control Numbers 2009 NE 01 0011, 2009 NE 02 0010 & 2009 NE 12 0161), 12/16/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,939 (PDF 32KB),ca939.pdf,"Application by Brown Brothers Harriman Trust Company, National Association, New York, New York, to reduce permanent capital   (Control Number 2009 NE 12 0162), 12/16/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,940 (PDF 65KB),ca940.pdf,"Application under 12 C.F.R. § 5.46 by Savannah Bank National Association, Savannah, New York, to elect the corporate governance provisions of New York law and complete a reverse stock split in accordance with those provisions   (Control Number 2009 WE 11 0002), 11/19/2009"
Community Development Investment Letters,2009-6 (PDF 19KB),cdil09-6.pdf,Investment in Fund to Install  Photovoltaic System in Low income Housing Tax Credit Project - A national bank may make an investment in a Community  and Economic Development Entity that will install photovoltaic systems in  low-income housing tax credit projects.   These systems will qualify for renewable energy tax credits. 01/06/2009
Corporate Decisions,2010-01 (PDF 35KB),cd10-01.pdf,"Application by the Federal  Deposit Insurance Corporation (FDIC) to charter a new national bank with the  title of “Deposit Insurance National Bank of New Baltimore”, under 12 USC  1821(m), to assume the insured deposits of Citizens State Bank, New Baltimore,  Michigan, an insured bank in default, and to perform other activities  (Control  Number 2009-CE-02-043), 12/18/2009"
Corporate Decisions,2010-02 (PDF 32KB),cd10-02.pdf,"Application by The  Huntington National Bank, Columbus, Ohio, to establish six temporary branches  in Michigan to assist the Federal Deposit Insurance Corporation (FDIC) in its  resolution of Citizens State Bank, New Baltimore, Michigan, a state-chartered  bank that was closed by the Michigan state regulators on December 18, 2009 and  placed into receivership  (Control Numbers 2009-CE-05-190 thru 195), 12/18/2009"
Corporate Decisions,2010-03 (PDF 35KB),cd10-03.pdf,"Application by the Federal  Deposit Insurance Corporation (FDIC) to charter a new national bank with the  title of “Deposit Insurance National Bank of Kaysville”, under 12 USC 1821(m),  to assume the insured deposits of Barnes Banking Company, Kaysville, Utah, an  insured bank in default, and to perform other activities  (Control  Number 2010-WO-01-0001), 01/15/2010"
Corporate Decisions,2010-04 (PDF 32KB),cd10-04.pdf,"Application by Zions First  National Bank, Salt Lake City, Utah, to establish ten temporary branches in  Utah to assist the Federal Deposit Insurance Corporation (FDIC) in its  resolution of Barnes Banking Company, Kaysville, Utah, a state-chartered bank  that was closed by the Utah state regulators on January 15, 2010 and placed  into receivership  (Control Numbers 2010-WE-05-0001 thru 0010), 01/15/2010"
Corporate Decisions,2010-05 (PDF 37KB),cd10-05.pdf,"Acquisition by SCBT,  National Association, Orangeburg, South Carolina, of assets and liabilities  from Community Bank & Trust, Cornelia, Georgia (“Failed Entity”)  (Control  Number 2010-NE-02-003), 01/29/2010"
Corporate Decisions,2010-06 (PDF 41KB),cd10-06.pdf,"Application by  Sunflower Bank, National Association, Salina, Kansas, to acquire from the  Federal Deposit Insurance Corporation (“FDIC”) as receiver, the deposits and  certain assets of Bank of Leeton, Leeton, Missouri   (Control  Number 2010-WE-02-0001), 01/22/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,941 (PDF 45KB),ca941.pdf,"Application to merge  Wachovia Bank, National Association, Charlotte, North Carolina and Wachovia  Bank of Delaware, National Association, Wilmington, Delaware with and into  Wells Fargo Bank, National Association, Sioux Falls, South Dakota  (Control Number 2009 ML 02 0012), 11/24/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,942 (PDF 58KB),ca942.pdf,"Application to  establish a new national trust bank, which will engage solely in fiduciary  activities, with the title of Barclays Wealth Trustees (U.S.), National Association  (Control Numbers 2009 WE 01 0006; 12 0205 & 0206),  01/12/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,943 (PDF 28KB),ca943.pdf,"Application of CenterState Bank of Florida, National Association, Winter  Haven, Florida, to purchase certain assets and assume certain liabilities of RBC  Bank, Georgia,  National Association, Atlanta,   Georgia  (Control Number 2009 SO 02 0009), 01/22/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,944 (PDF 47KB),ca944.pdf,"Application to  establish a new national bank with the title of Premier American Bank, National  Association and the application for Premier American Bank, National Association,  to acquire from the Federal Deposit Insurance Corporation as Receiver, certain  assets and liabilities of Premier American Bank, Miami, Florida (“Failed  Bank”)  (Control Numbers 2009 WO 01 0009 and 2010 WO 02 0002),  01/22/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,945 (PDF 41KB),ca945.pdf,"Application by  Premier American Bank, National Association, to acquire from the Federal  Deposit Insurance Corporation as Receiver certain assets and liabilities of  Florida Community Bank, Immokalee,   Florida  (Control  Number 2010 WO 02 0003), 01/29/2010"
Interpretive Letters,1125 (PDF 65KB),int1125.pdf,"Letter concludes that a national bank that has elected Tennessee law as its corporate governance process under 12 C.F.R. § 7.2000(b) may reclassify common stock held by the bank's shareholders into new classes of preferred stock in accordance with Tennessee law.  Before effecting the share reclassification, the bank must file an application under 12 C.F.R. § 5.46 and receive the OCC's approval.  02/11/2009"
Corporate Decisions,2010-07 (PDF 27KB),cd10-07.pdf,"Application by FirstMerit Bank, National Association, Akron, Ohio to purchase certain assets of and assume certain liabilities of George Washington Savings Bank, Orland Park, Illinois (""Failed Entity"")  (Control Number 2010-CE-02-002), 02/19/2010"
Corporate Decisions,2010-08 (PDF 29KB),cd10-08.pdf,"Application by Community National Bank, Hondo, Texas to purchase certain  assets of and assume certain liabilities of La Coste National Bank, La Coste, Texas (""Failed Entity"")  (Control Number 2010-SO-02-0002), 02/19/2010 "
Approvals with conditions enforceable under 12 U.S.C. 1818,946 (PDF 30KB),ca946.pdf,"Application by Baytree National Bank & Trust Company, Lake Forest, Illinois, requesting approval for the establishment of a new operating subsidiary, Baytree Managed Assets, LLC, Lake Forest, Illinois (""LLC""), to hold and manage substantially all of the Bank's impaired loans and other real estate owned (""OREO"") assets  (Control Number 2009 WO 08 0002), 01/25/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,947 (PDF 24KB),ca947.pdf,"Application by Gold Country Bank, National Association, Marysville, California to establish a branch at 980 9th Street, Suite 10, Sacramento, California  (Control Number 2009 WE 05 0047), 02/04/2010 "
Approvals with conditions enforceable under 12 U.S.C. 1818,948 (PDF 51KB),ca948.pdf,"Application to establish a new national bank with the title of NBH National Bank  (Control Number 2009 WO 01 0023), 02/24/2010"
Interpretive Letters,1126 (PDF 38KB),int1126.pdf,Letter confirms the authority of a national bank to purchase and hold auction rate preferred securities for its own account subject to certain representations and conditions.  03/08/2010
Corporate Decisions,2010-09 (PDF 39KB),cd10-09.pdf,"Application by Valley National Bank, Passaic, New Jersey to purchase certain assets and assume certain liabilities of LibertyPointe Bank, New York, New York (""Failed Entity"")  (Control Number 2010-NE-02-0004), 03/11/2010 "
Corporate Decisions,2010-10 (PDF 39KB),cd10-10.pdf,"Application by Valley National Bank, Passaic, New Jersey to purchase certain assets and assume certain liabilities of The Park Avenue Bank, New York, New York (""Failed Entity"")  (Control Number 2010-NE-02-0005), 03/12/2010 "
Corporate Decisions,2010-11 (PDF 35KB),cd10-11.pdf,"Application of The National Bank and Trust Company, Wilmington, Ohio (""Acquirer"") to purchase certain assets of and assume certain liabilities of American National Bank, Parma, Ohio (""Failed Entity"")  (Control Number 2010-CE-02-005), 03/19/2010 "
Corporate Decisions,2010-12 (PDF 31KB),cd10-12.pdf,"Application by First National Bank of Omaha, Omaha, Nebraska, to make a non-controlling equity investment in FNMS Holding, LLC to conduct merchant processing activities  (Control Number 2010-W-08-0011), 03/31/2010 "
Approvals with conditions enforceable under 12 U.S.C. 1818,949 (PDF 38KB),ca949.pdf,"Proposal by Ohio Legacy Bank, N.A., North Canton, Ohio, to conduct fiduciary powers pursuant to 12 USC 92a.  (Control Number 2010 WO 12 0011), 03/23/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,950 (PDF 42KB),ca950.pdf,"Application to establish a new national bank, NAFH National Bank  (Control Number 2010 WO 01 0008), 03/25/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,951 (PDF 30KB),ca951.pdf,"Application by The First National Bank of Kemp, Kemp, Texas, to relocate its main office from 103 South Main, Kemp, Texas, to 100 State Highway 274 South, Kemp, Texas  (Control Number 2009 SO 07 002), 03/25/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,952 (PDF 141KB),ca952.pdf,"Applications by  First Niagara Bank, Buffalo, New York (""FNFSB""), to convert from a federal savings bank to a national bank to be called ""First Niagara Bank, National Association,"" and to be headquartered in Buffalo, New York (""FNNA""); and to acquire by merger upon its conversion to a national bank charter, Harleysville National Bank & Trust Company, Harleysville, Pennsylvania (""HNB&TC""), and First Niagara Commercial Bank, Lockport, New York (""FNCB"") (the ""Mergers"")and for FNNA to retain branches and subsidiaries and to exercise fiduciary powers (Control Numbers 2009 NE 01 0017, 2010 WO 02 0001 & 0002), 03/26/2010 "
CRA Decisions,146 (PDF 38KB),crad146.pdf,"Application to merge  Napa Community Bank, Napa, California, with and into Rabobank, National Association, El Centro, California, with Rabobank, National Association, being the surviving entity (Control Number 2010-WE-02-0007), 04/15/2010"
Corporate Decisions,2010-13 (PDF 33KB),cd10-13.pdf,"

Application of Union Bank, National Association,    San Francisco, California, to acquire substantially all the assets and the deposits    from the Federal Deposit Insurance Corporation (FDIC) as Receiver for Tamalpais Bank, San Rafael, California (Control Number 2010-WE-02-0009), 04/16/2010

"
Corporate Decisions,"Application of Union Bank, National Association,    San Francisco, California, to acquire substantially all the assets and the deposits    from the Federal Deposit Insurance Corporation (FDIC) as Receiver for Tamalpais Bank, San Rafael, California (Control Number 2010-WE-02-0009), 04/16/2010",None,"

Application by TD Bank, National Association,    Wilmington, Delaware, to purchase certain assets of and assume certain liabilities of Riverside National Bank of Florida, Fort Pierce, Florida,    (“Failed Entity”) (Control Number 2010-NE-02-0008), 04/16/2010

"
Corporate Decisions,2010-14 (PDF 32KB),cd10-14.pdf,"Application by TD  Bank, National Association, Wilmington, Delaware, to purchase certain assets of  and assume certain liabilities of AmericanFirst Bank, Clermont, Florida,  (“Failed Entity”) (Control  Number 2010-NE-02-009), 04/16/2010"
Corporate Decisions,"Application by TD Bank, National Association,    Wilmington, Delaware, to purchase certain assets of and assume certain liabilities of Riverside National Bank of Florida, Fort Pierce, Florida,    (“Failed Entity”) (Control Number 2010-NE-02-0008), 04/16/2010",None,"Application by TD  Bank, National Association, Wilmington, Delaware, to purchase certain assets of  and assume certain liabilities of First Federal Bank of North Florida, Palatka,  Florida, (“Failed Entity”) (Control  Number 2010-NE-02-0010), 04/16/2010"
Corporate Decisions,2010-15 (PDF 32KB),cd10-15.pdf,"Application of Harris  National Association, Chicago, Illinois, to purchase certain assets of and  assume certain liabilities of AMCORE Bank, National Association, Rockford,  Illinois (“Failed Entity”)  (Control  Number 2010-CE-02-010), 04/23/2010"
Corporate Decisions,2010-16 (PDF 31KB),cd10-16.pdf,"Application of MB Financial Bank, National Association, Chicago, Illinois, to purchase certain  assets of and assume certain liabilities of Broadway Bank, Chicago, Illinois  (“Failed Entity”)  (Control  Number 2010-CE-02-008), 04/23/2010"
Corporate Decisions,2010-17 (PDF 26KB),cd10-17.pdf,"Application of MB  Financial Bank, National Association, Chicago, Illinois, to purchase certain  assets of and assume certain liabilities of New Century Bank, Chicago, Illinois (“Failed Entity”) (Control  Number 2010-CE-02-009), 04/23/2010"
Corporate Decisions,2010-18 (PDF 26KB),cd10-18.pdf,"Application of Union  Bank, National Association, San Francisco, California, to purchase certain  assets of and assume certain liabilities of Frontier Bank, Everett, Washington (“Failed Entity”) (Control  Number 2010-WE-02-0011), 04/30/2010"
Corporate Decisions,2010-19 (PDF 26KB),cd10-19.pdf,"Application by KeyBank,  National Association, Cleveland, Ohio, to establish a branch at 219 South Main Street, Akron, Ohio (Control Number 2010 CE 07 0003), 04/14/2010"
Corporate Decisions,2010-20 (PDF 35KB),cd10-20.pdf,"


Application by City National Bank, Los Angeles, California, to acquire substantially all the assets and the deposits from the FDIC as Receiver for 1st Pacific Bank of California, San Diego, California (Failed Entity) (Control Number 2010-WE-02-0013), 05/07/2010


"
Approvals with conditions enforceable under 12 U.S.C. 1818,953 (PDF 38KB),ca953.pdf,"


Application by FirstMerit Bank, National Association, Akron, Ohio, to purchase certain assets and assume certain liabilities of Midwest Bank and Trust Company, Elmwood Park, Illinois (""Failed Entity"") (Control Number 2010-CE-02-013), 05/14/2010


"
Corporate Decisions,2010-21 (PDF 39KB),cd10-21.pdf,"Applications to: (1) charter Neuberger Berman Trust Company National Association, New York, New York; (2) charter and establish as an operating subsidiary of Neuberger Berman Trust Company National Association, Neuberger Berman Trust Company of Delaware National Association, Wilmington, Delaware; and (3) multiple waivers of the residency requirements for a majority of the Board of Directors of Neuberger Berman Trust Company of Delaware National Association (Control Numbers 2010 NE 01 0014, 2009 NE 01 0016, 2010 NE 08 0024 & 2009 NE 12 0348), 05/07/2010"
Corporate Decisions,"Application by City National Bank, Los Angeles, California, to acquire substantially all the assets and the deposits from the FDIC as Receiver for 1st Pacific Bank of California, San Diego, California (Failed Entity) (Control Number 2010-WE-02-0013), 05/07/2010",None,"Applications for Lehman Brothers Trust Company, National Association, New York, New York, to (1) change the composition of its assets and (2) merge into its nonbank affiliate, LBTC Transfer Inc. (Control Numbers 2009 NE 12 0286 & 2009 NE 12 0117), 05/17/2010"
Corporate Decisions,2010-22 (PDF 36KB),cd10-22.pdf,"Application on behalf of The First National Bank of Kemp, Kemp, Texas, to establish Kemp Real Estate Holdings, Inc. as an operating subsidiary to engage in certain activities (Control Number 2010 SO 08 0013), 05/24/2010"
Corporate Decisions,"Application by FirstMerit Bank, National Association, Akron, Ohio, to purchase certain assets and assume certain liabilities of Midwest Bank and Trust Company, Elmwood Park, Illinois (""Failed Entity"") (Control Number 2010-CE-02-013), 05/14/2010",None,"The First National Bank of Kemp, Kemp, Texas, dividend-in-kind- proposal of 100% of Kemp Real Estate Holdings, Inc. (Control Number 2010 SO 12 0059), 05/24/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,954 (PDF 78KB),ca954.pdf,"Application of City National Bank, Los Angeles, California, to acquire substantially all the assets and the deposits from the FDIC as Receiver for Sun West Bank, Las Vegas, Nevada (Failed Entity) (Control Number 2010-WE-02-0015), 05/28/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,955 (PDF 41KB),ca955.pdf,"


Application of  CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to  purchase certain assets of and assume certain liabilities of Olde Cypress  Community Bank, Clewiston, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0015), 07/21/2010


"
Approvals with conditions enforceable under 12 U.S.C. 1818,956 (PDF 25KB),ca956.pdf,"Application to establish  a new national bank, NAFH National Bank, Miami, Florida and for NAFH National  bank to acquire from the Federal Deposit Insurance Corporation as receiver,  certain assets and liabilities of MetroBank of Dade County, Miami,  Florida;  Turnberry Bank, Aventura,  Florida; and First National Bank of the South Spartanburg, South Carolina  (collectively, the ""Failed Banks"")  (Control Numbers 2010 WO 01 0008, 2010 WO 02 0004, 0005, & 0007), 07/15/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,957 (PDF 25KB),ca957.pdf,"Request by The First  National Bank of Kinmundy, Kinmundy,   Illinois for a reduction in  surplus  (Control Numbers 2009 CE 12 212 & 247;  2010 CE 12 053 & 093), 07/16/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,958 (PDF 33KB),ca958.pdf,"Applications to  establish a new uninsured national trust bank, which will engage solely in  fiduciary activities with the title of New Western National Trust Company; to  merge Western National Trust Company with and into New National Trust Company  under the name and charter number of Western National Trust Company and for the  resulting bank to reduce capital through a $1,000 cash distribution to Zions  First National Bank, Salt Lake City, Utah, immediately following consummation  of the merger; and the request to establish New Western National Trust Company  as a wholly owned subsidiary of Zions First National Bank  (Control Numbers 2010 WE 01 0002; 02 0014; 08 0016; & 12 0105), 07/19/2010"
Interpretive Letters,2010-25 (PDF 33KB),cd10-25.pdf,"Application to  dispose of substantially all the assets of Millennium BCP bank, National  Association, Newark, New Jersey, via a purchase and assumption with Investors  Savings Bank, Short Hills, New Jersey; and to merge Millennium BCP bank,  National Association with and into BCP Holdings (USA), Inc., Newark, New Jersey  (Control Numbers 2010 NE 12 0120 & -0122), 07/22/2010"
Interpretive Letters,"Application of  CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to  purchase certain assets of and assume certain liabilities of Olde Cypress  Community Bank, Clewiston, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0015), 07/21/2010",None,"Application to merge  Carolina First Bank, Greenville, South Carolina, into TD Bank, National  Association, Wilmington, Delaware, under the carter and title of the latter  (Control Number 2010 NE 02 0016), 07/23/2010"
CRA Decisions,960 (PDF 51KB),ca960.pdf,"Application to merge TransAtlantic  Bank, Miami, Florida, with and into Sabadell United Bank, National Association,  Miami, Florida  (Control  Number 2010 SO 02 0008), 07/29/2010"
CRA Decisions,961 (PDF 76KB),ca961.pdf,"Application to dispose  of substantially all the assets of First National Bank and Trust of Syracuse,  Syracuse, Nebraska, via a purchase and assumption with First National Bank,  Wahoo, Nebraska and to merge First National Bank and Trust of Syracuse with and  into Syracuse Agency, Inc.  (Control  Numbers 2010 WE 02 0099 & 0100), 06/16/2010"
Corporate Decisions,962 (PDF 46KB),ca962.pdf,"                                            Application of River Community Bank, National Association, Martinsville, Virginia to purchase certain assets of and assume certain liabilities of Imperial Savings and Loan Association, Martinsville, Virginia (""Failed Entity"")  (Control Number 2010 NE 02 0018), 08/20/2010 "
Corporate Decisions,963 (PDF 35KB),ca963.pdf,"Application of CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to purchase certain assets of and assume certain liabilities of Independent National Bank, Ocala, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0019), 08/20/2010 "
Corporate Decisions,964 (PDF 64KB),ca964.pdf,"Application of CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to purchase certain assets of and assume certain liabilities of Community National Bank at Bartow, Bartow, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0020), 08/20/2010 "
Corporate Decisions,965 (PDF 78KB),ca965.pdf,"Application to merge First National Bank & Trust Company in Larned, Larned, Kansas, with and into Farmers Bank & Trust, National Association, Great Bend, Kansas, under the charter and title of the latter  (Control Number 2010 WE 02 0016), 08/09/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,966 (PDF 39KB),ca966.pdf,"Application of Rabobank, National Association, El Centro, California to purchase certain assets of and assume certain liabilities of Pacific State Bank, Stockton, California and Butte Community Bank, Chico, California from the Federal Deposit Insurance Corporation (""FDIC"") as Receiver for the failed banks  (Control Number 2010 WE 02 0020), 08/19/2010"
Corporate Decisions,2010-26 (PDF),cd10-26.pdf,"Application by Pacific Capital Bank, National Association, Santa Barbara, California, for an increase in permanent capital  (Control Number 2010 WE 12 0193), 08/27/2010"
Corporate Decisions,2010-27 (PDF),cd10-27.pdf,"Application by The Upstate National Bank, Lisbon, New York, to create a new class of preferred stock  and the issuance of certain of the preferred stock  (Control Number 2010 NE 12 0232), 09/08/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,2010-28 (PDF),cd10-28.pdf,"Application by The First National Bank of Beardstown, Beardstown, Illinois, to establish a branch at the southeast corner of Cherry and mechanic Streets, Winchester, Illinois  (Control Number 2010 WO 07 0002), 09/16/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,967 (PDF),ca967.pdf,"Application by Patriot National Bank, Stamford, Connecticut, for an increase impermanent capital  (Control Number 2010 NE 12 0275), 09/30/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,968 (PDF),ca968.pdf,"Application to establish a new national bank with the title of Bank Midwest, National Association, Kansas City, Missouri  (Control Number 2010 WO 01 014), 10/07/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,969 (PDF),ca969.pdf,"Notice of Change in Bank Control involving First National Bank of Scottsdale, Scottsdale, Arizona (the ""Bank"") filed by Richard L. Vogel, Harold Mosanko, Lee McPheters, Christian David Roe, Larry L. Seay, and R. Randy Stolworthy  (Control Number 2010 WE 11 0002), 10/08/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,970,ca970.pdf,"Application by American National Bank of Fremont, Fremont, Nebraska, to dispose of certain assets and liabilities through a purchase and assumption by Pinnacle Bank, Lincoln, Nebraska, and a merger of American National Bank of Fremont into American Banc Corporation  (Control Numbers 2010 WE 12 0203 & 0204), 10/14/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,971,ca971.pdf,"Application to establish a new national bank with the title of Hillcrest Bank, National Association and the application by Hillcrest Bank National Association to purchase certain assets and assume certain liabilities of Hillcrest Bank, Overland Park, Kansas, (Failed Bank"") from the Federal Deposit Insurance Corporation (""FDIC"") as Receiver of the Failed Bank  (Control Numbers 2010 WO 01 0023 & 02 0009), 10/14/2010"
Approvals with conditions enforceable under 12 U.S.C. 1818,972,ca972.pdf,"Application to establish a new national bank with the title of Blue Ridge Bank, National Association  (Control Number 2010 WO 01 0006), 10/19/2010"
Corporate Decisions,973 (PDF),ca973.pdf,"Application to establish a new national bank with the title of Bank Midwest, National Association (Bank) to be located in Kansas City, Missouri and the application by the Bank to purchase certain assets and assume certain liabilities of an unaffiliated bank, Bank Midwest, National Association, Kansas City, Missouri  (Control Numbers 2010 WO 14 0014 & 02 0008), 10/28/2010"
Corporate Decisions,974 (PDF),ca974.pdf,"                                            Application by Bremer Bank, National Association, Willmar, Minnesota, to establish a branch at 1290 Raintree Road, Mankato, Minnesota  (Control Number 2010 CE 05 104), 11/11/2010 "
Corporate Decisions,975 (PDF),ca975.pdf,"Application for Stearns Bank, National Association, St. Cloud, Minnesota, to acquire assets and liabilities from Copper Star Bank, Scottsdale, Arizona  (Control Number 2010 CE 02 029), 11/12/2010 "
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,976 (PDF),ca976.pdf,"Application by The First National Bank of Starbuck, Starbuck, Minnesota, for an increase in permanent capital  (Control Number 2010 WO 12 0052), 11/09/2010"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,977 (PDF),ca977.pdf,"Application to merge Bank Midwest, National Association, Kansas City, Missouri, into Armed Forces Bank, National Association, Fort Leavenworth, Kansas  (Control Number 2010 WE 02 0021), 11/15/2010"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,978 (PDF),ca978.pdf,"Application by Texas National Bank of Jacksonville, Jacksonville, Texas, to establish a branch at 2133 West Grande Boulevard, Tyler, Texas  (Control Number 2010 SO 05 0063), 11/16/2010"
