2004,Interpretive Letters,984,/static/interpretations-and-precedents/feb04/int982.pdf,"Letter opines that a bank's investment in connection with the New Markets Tax Credit program in a ""Community Development Entity"" (CDE), or a loan by a bank CDE to a ""Qualified Active Low-Income Community Business"" or another CDE, would received consideration as a qualified investment or a community development loan, respectively, when the institution's Community Reinvestment Act performance is evaluated.WORD",12/17/2003
2004,Interpretive Letters,985,/static/interpretations-and-precedents/feb04/int983.pdf,"Letter concludes that (1) the activities of a mortgage reinsurance company are substantively the same as those of a group mortgage reinsurance facility previously authorized by the OCC; and that (2) a national bank seeking to make a non-controlling investment, directly or indirectly through an operating subsidiary, in the mortgage reinsurance company, may use the notice procedure available under the OCC's regulations at 12 C.F.R. 5.36(e), if the bank otherwise qualifies under the criteria of that section. WORD",01/14/2004
2004,Interpretive Letters,2004-2,/static/interpretations-and-precedents/feb04/int984.pdf,"Change in Bank Control Act (CBCA) notice by Lehman Brothers Holdings Inc., New York, New York to acquire Neuberger Berman Trust Company, National Association, New York, New York.   (Control Number 2003 NE 11 0001),    WORD 10/",10/29/2003
2004,Interpretive Letters,2004-3,/static/interpretations-and-precedents/feb04/int985.pdf,"Agreement by and between The Absentee Shawnee Tribe of Indians of Oklahoma (""the Tribe"") and the Office of the Comptroller and Agreement by and between First National Bank of Calumet (""the Bank""), Calumet, Oklahoma and the Office of the Comptroller relevant to the application filed with the Federal Reserve Board of Governors by AllNations Bancorporation, Inc., Shawnee, Oklahoma to become a bank holding company through the acquisition of the Bank.  AllNations is owned by the Tribe   (Control Number 2003 WO 12 0009),     01/0",01/08/2004
2004,Corporate Decisions,2004-4,/static/interpretations-and-precedents/feb04/cd04-2.pdf,"Application to charter Signature Bank of California, National Association, Glendale, California.     (Control Number 2003 WE 01 0006),  WORD ",01/15/2004
2004,Corporate Decisions,2004-5,/static/interpretations-and-precedents/feb04/cd04-3.pdf,"Application by South Carolina Bank and Trust, National Association, Orangeburg, South Carolina to purchase the assets and assume the liabilities of the Denmark, South Carolina branch of Security Federal Bank, Aiken, South Carolina under the charter and title of South Carolina Bank and Trust, N.A.      (Control Number 2003 SD 02 0016),   WORD 0",01/30/2004
2004,Corporate Decisions,619,/static/interpretations-and-precedents/feb04/cd04-4.pdf,"Application to convert Mid-Peninsula Bank, Palo Alto, California to a national bank with the title of ""Greater Bay Bank, National Association,"" merge ten affiliated banks with and into the converted bank and acquire an operating subsidiary.  (Control Numbers 2003 WE 01 0008; 2003 WE 02 0021; & 2003 WE 08 0022),     WOR",01/16/2004
2004,Corporate Decisions,620,/static/interpretations-and-precedents/feb04/cd04-5.pdf,"Proposal by ColoEast Bankshares, Inc., Lamar, Colorado to merge First National Bank of Tribune, Tribune, Kansas with and into New Tribune Bank, N.A., Tribune, Kansas under the title of First National Bank of Tribune and the proposal of First National Bank of Tribune to purchase certain assets and assume certain liabilities (Elkhart, Kansas branch) of Gold Bank, Hennessey, Oklahoma.   (Control Number 2003 WE 02 0017 & 18),      WORD",01/22/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,621,/static/interpretations-and-precedents/feb04/ca619.pdf,"Application to charter Brazos Valley Bank, National Association, College Station, Texas. (Control Number 2003 SW 01 0007),   WORD ",01/23/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2004-6,/static/interpretations-and-precedents/feb04/ca620.pdf," Application by Empire State Bank, N.A. (In Organization), Newburgh, New York, to establish a branch at 275 Main Street, New Paltz, Ulster County, New  York. (Control Number 2003 NE 05                                                                                        0105),   WORD",02/10/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,622,/static/interpretations-and-precedents/feb04/ca621.pdf,"Application from Webster Bank, Waterbury, Connecticut, to convert to a national bank charter with the title ""Webster Bank, National Association"" and retain branches in Connecticut.  (Control Numbers 2003 NE 01 0019 & 2003 NE 12 0288),      WOR",02/05/2004
2004,Corporate Decision,623,/static/interpretations-and-precedents/mar04/cd04-6.pdf,"Application to establish a new national trust bank, which will engage solely in fiduciary activities with the title of Commercebank Trust Company, National Association, Coral Gables, Florida and the request to establish the new bank as an operating subsidiary of Commercebank, N.A. (Control Numbers 2003 SW 01 0012 & 2003 SW 08 0017),     WORD",02/19/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,624,/static/interpretations-and-precedents/mar04/ca622.pdf,"Application to merge Old Dominion Trust Company, Norfolk, Virginia with and into AMG Guaranty Trust, N.A., Greenwood Village, Colorado under the title and charter of the latter.  (Control Number 2003 WE 02 0009),    WORD ",02/20/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,625,/static/interpretations-and-precedents/mar04/ca623.pdf,"Notice of Change in Bank Control filed by Bank of America Corporation with respect to Fleet Bank (RI), National Association, Providence, Rhode Island.  (Control Number 2003 ML 11 0001),   WORD ",02/24/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,986,/static/interpretations-and-precedents/mar04/ca624.pdf," Letter discusses the distinction between technology advisory services that are part of the business of banking (advice on processing banking, financial or economic data) and can be offered to anyone versus advisory services that are incidental and, thus can be offered only to customers of linked banking products (advice on general technology that customers can use to connect to on-line bank services).                                                                                         WORD ",02/24/2003
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,987,/static/interpretations-and-precedents/mar04/ca625.pdf, Letter opines that in most instances second mortgages liens will not constitute recourse because second mortgage liens generally do not function as credit enhancements under the risk-based capital guidelines.WORD ,03/17/2003
2004,Interpretive Letters,988,int986.pdf," Letter examines various synthetic securitizations using credit derivatives. Reaffirms application of Joint Agency Guidance on Synthetic Collateralized Loan Obligations, OCC Bulletin 99-43 (November 15, 1999) (as amended), and a final rule on the Capital Treatment of Recourse, Direct Credit Substitutes, and Residual Interests in Asset Securitizations, 66 Fed. Reg. 59621 (November 29, 2001), to synthetic securitizations of residential mortgage loans that employ credit default swaps (CDS) and credit linked notes (CLN) to provide credit protection to mezzanine positions.  It also concludes that mezzanine credit protection provided by the bank in a government sponsored enterprise (GSE) transaction are considered credit support under the recourse provisions in final rule amending the risk-based capital guidelines.  WORD ",07/28/2003
2004,Interpretive Letters,989,int987.pdf," Letter states that the actual operating income of a multifamily residential property must be used by the bank in order to determine whether the loan secured by a first mortgage on a multifamily residential property would satisfy the annual net operating income (debt service ratio) requirements, and therefore, quality for the 50 percent risk weight under the risk-based capital guidelinesWORD ",08/18/2003
2004,Interpretive Letters,990,int988.pdf," Letter concludes that merchant processing intangible assets (MPI) do not satisfy the separability, valuation, and marketability criteria, and therefore, would not constitute a qualifying intangible asset permitted to count as Tier 1 capital under the risk-based capital guidelines  WORD ",10/17/2003
2004,Interpretive Letters,2003-1,int989.pdf,"A national bank may purchase an equity interest in a limited liability company (LLC) whose primary purpose is to invest in an operating company that employs individuals, which employment is expected to qualify the operating for federal employment tax credits, including the Work Opportunity Credit, the Welfare to Work Credit, and the Renewal Community Employment Credit.WORD",09/26/2003
2004,Interpretive Letters,2004-7,int990.pdf,"Application to merge Security Trust Company, N.A., Phoenix, Arizona, into its nonbank affiliate, STC Resolutions, Inc.  (Control Number 2004 WE 12 0003), WORD ",03/31/2004
2004,Community Development Investment Letters,626,cdil03-1.pdf,"Application to merge American Investment Financial of Salt Lake City, Utah with and into American Investment Bank, National Association, Salt Lake City, Utah.  (Control Number 2004 WE 02 0004),       WOR",03/01/2004
2004,Corporate Decisions,627,cd04-7.pdf,"Application to establish a new uninsured national trust bank, which will engage solely in fiduciary activities with the title of PennRock Financial Advisors, National Association, Blue Ball, Pennsylvania and the request to establish the new bank as an operating subsidiary of Blue Ball National Bank, Blue Ball, Pennsylvania. (Control Numbers 2003 NE 01 0021 & 2003 NE 08 026),      WORD",03/01/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,628,ca626.pdf,"Application to establish a new national bank with the title of Bank of Louisa, National Association, Louisa, Virginia.  (Control Number 2004 SO 01 0001),     WORD ",03/02/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,629,ca627.pdf,"Application to establish a new national bank with the title of Post Oak Bank, National Association, Houston, Texas.  (Control Number 2004 SO 01 0004),    WORD ",03/05/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,630,ca628.pdf,"Application by Treasury Bank, National Association, Alexandria, Virginia, to increase its capital surplus by up to $250 million.  (Control Number 2004 NE 12 0068),     WORD ",03/25/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,631,ca629.pdf,"Application to establish a new national bank with the title of Flint River National Bank, Camilla, Georgia.  (Control Number 2004 SO 01 0003),      WORD ",03/26/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2003-2,ca630.pdf,"A national bank may make an investment in a foundation that will use the funds to help capitalize a loan pool, which makes loans that support affordable housing, community services, or permanent jobs for low- and moderate-income individuals, financing for small businesses; area revitalization or stabilization; or other activities, services or facilities that primarily promote the public welfare.WORD",04/06/2003
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2003-3,ca631.pdf,"A national bank may purchase preferred shares in a trust that acquires and owns tax-exempt participating and nonparticipating first mortgage bonds and other tax-exempt instruments that are issued by various state or local government, agencies, or authorities.  The proceeds from the bonds are used for financing affordable housing development and rehabilitation, and most of those properties also benefit from the use of federal low-income housing tax credits.  WORD",09/30/2003
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2003-4,cdil03-2.pdf,A national bank may purchase preferred stock in a foundation that operates crime prevention programs in the nation's nursing homes.  The foundation uses the bank's funds to purchase government and agency securities.  Interest earned on these securities is used to fund crime prevention activities in nursing homes located in low- and moderate-income areas or occupied by low- and moderate-income residents.WORD,11/17/2003
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2004-8,cdil03-3.pdf,"Application to merge First National Bank of Sumner, Olney, Illinois, into a nonbank affiliate, RH Financial Corporation, Olney, Illinois.  (Control Number 2004 CE 12 0012),  WORD ",03/15/2004
2004,Community Development Investment Letters,632,cdil03-4.pdf,"Application to establish a new national bank with the title of First National Bank of Decatur County, Bainbridge, Georgia.  (Control Number 2003 SW 01 0008),  WOR",04/02/2004
2004,Community Development Investment Letters,633,cd04-8.pdf,"Application to establish a new national bank with the title of T Bank, National Association, Dallas, Texas and the application by T Bank to establish a branch in Plano, Texas. (Control Numbers 2003 SW 01 0011 & 2003 SW 05 0218),  WORD",04/16/2004
2004,Community Development Investment Letters,634,ca632.pdf,"Application by Commerce Bank/Pennsylvania, N.A., Philadelphia, Pennsylvania, to establish a branch at 1060 Second Street Pike, Richboro, Bucks County, Pennsylvania.  (Control Number 2003 NE 05 0036), WORD ",04/27/2004
2004,Corporate Decisions,635,ca633.pdf,"Application to establish a new national bank with the title of Red Mountain Bank, National Association, Hoover, Alabama.  (Control Number 2003 SO 01 0006), WORD ",04/27/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,636,ca634.pdf,"Application to establish a new national bank with the title of Excel National Bank, Beverly Hills, California.  (Control Number 2003 WE 01 0010)WORD ",04/28/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,637,ca635.pdf,"Application to establish a new national bank with the title of Peoples Community National Bank, Bremen, Georgia.  (Control Number 2003 SE 01 0010), WORD ",04/29/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,991,ca636.pdf,"Letter concludes that for this particular situation involving a solicitation letter offering homeowners insurance products to loan customers of a national bank subsidiary, the OCC's review does not indicate a prohibited tying arrangement.WOR",03/11/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,992,ca637.pdf,"National bank permissibly acquired warrants of borrower in addition to, or in lieu of, interest on loan to borrower (12 CFR 7.1006).  Bank wishes to dispose of warrants, but represents that there is no market in which it may sell the warrants.  Under the specific circumstances and conditions represented by the Bank, the letter authorizes the Bank to exercise the warrants in order to immediately sell the resulting stock. WOR",05/10/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,993,int991.pdf,"Letter states that the activities, including data and payments processing, of the Clearing House at that time were part of or incidental to the business of banking, and thus, that it was permissible for national banks to own interests in the Clearing House.WORD ",05/16/1997
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2002-1,int992.pdf,"Investment in shares of CDC subsidiary of affiliated national bank -- A national bank may purchase shares in an existing community development corporation (CDC) subsidiary that previously had been formed and capitalized by another affiliated national bank.  As a result of the new investments, the CDC subsidiary expanded its products and services to the states that the new shareholders served.WORD",02/06/2002
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2002-2,int993.pdf,"Investment financing to renovate and lease a commercial building to Texas Workforce Commission  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments.  Approved activities include investing in an entity that renovated a commercial building leased to a state government agency that provides training to unemployed low- and moderate-income individuals and assists them in finding employment.  WORD",04/16/2002
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2002-3,cdil02-1.pdf,"Investment financing for a state chartered school  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments. Approved activities include providing financing to a corporation that owns and operates a charter school, funded by the state, that educates ""at-risk"" students, who are primarily low- and moderate-income and have exhibited behavioral or drug problems in other schools.WORD",05/03/2002
2004,Interpretive Letters,2002-4,cdil02-2.pdf,"Investment financing to a medical student  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments.  Approved activities include providing financing the education of a medical student who had committed to work after graduation for a facility that provides medical services to low-income families.WORD",05/03/2002
2004,Interpretive Letters,2002-5,cdil02-3.pdf,"Investment financing to small business owner  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments. Approved activities include providing working capital for a convenience and hardware store in a low- and moderate-income community.WORD",07/18/2002
2004,Interpretive Letters,2002-6,cdil02-4.pdf,"Investment financing for low- and moderate-income first-time homebuyers  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments. Approved activities include providing financing at reduced rates to low- and moderate-income families that received subsidies under state and federal government programs for the purchase of their first homes.WORD",09/23/2002
2004,Community Development Investment Letters,2002-7,cdil02-5.pdf,"Opinion of merchant banking regulation application of CDC investments  -- Merchant banking capital regulation does not apply to investments made in community development corporations (CDC) and community development projects.  The merchant banking capital regulation, which established minimum capital requirements for certain equity investments in non-financial companies, does not apply to investments made in a CDC to promote the public welfare under 12 USC 24 (Eleventh).WORD",11/27/2002
2004,Community Development Investment Letters,2002-8,cdil02-6.pdf,"Investment in partnership with Native American Nations  -- A national bank's community development corporation (CDC) subsidiary may provide financial support and financial services to assist economic development efforts of Native American Nationals directed toward low- and moderate-income communities.  Specific proposed activities of the CDC include:  (1) providing financial literacy services; (2) buying, selling, and leasing real estate, for example, in partnership with local housing authorities; ad (3) providing, servicing, and maintain ATMs and ATM and debit cards.WORD",12/20/2002
2004,Community Development Investment Letters,2004-9,cdil02-7.pdf,"Application to convert First Security Federal Savings Bank, Chicago, Illinois into FSFSB, N.A. and the application to merger FSFSB, N.A. with and into MB Financial Bank, N.A., Chicago, Illinois, under the title and charter of the latter.   (Control Number 2004 CE 02 003),   WORD ",05/18/2004
2004,Community Development Investment Letters,2004-10,cdil02-8.pdf,"Application to merge First National Bank and Trust, St. John, Kansas with and into American State Bank & Trust Company, N.A., Great Bend, Kansas under the charter and title of American State Bank & Trust Company, National Association.  (Control Number 2004 WE 02 0016),  WORD ",05/27/2004
2004,Community Development Investment Letters,638,cd04-9.pdf,"Application by Commerce Bank, N.A., Cherry Hill, New Jersey, to establish a branch at Oak Tree Road and Plainfield Avenue, Edison, Middlesex County, New Jersey.  (Control Number 2001 NE 05 0105),  WOR",05/19/2004
2004,Community Development Investment Letters,639,cd04-10.pdf,"Application to establish a new national bank with the title of Sovereign Bank, National Association, Irving, Texas.  (Control Number 2004 SO 01 0002),  WOR",05/19/2004
2004,Community Development Investment Letters,994,ca638.pdf,"National banks may acquire and hold non-controlling equity interests in LLC that administers employee benefit plans for (1) its investors, which are primarily financial institutions; and (2) other companies that have no equity interest in the LLC.WOR",06/14/2004
2004,Community Development Investment Letters,995,ca639.pdf,"Letter confirms certain aspects a bank's fiduciary powers and concludes that the bank has the authority to implement a national fiduciary program.  The letter also confirms that pursuant to the OCC's regulations at 12 CFR 9.7(e)(2), any state law, other than a law made applicable by 12 USC 92a, that limits or establishes preconditions on the exercise of the fiduciary powers that are to be exercised as part of the bank's program are not applicable to the bank. WOR",06/22/2004
2004,Corporate Decisions,996,int994.pdf,"Letter finds that national bank is authorized, pursuant to 12 CFR 5.36, to acquire non-controlling interest in an LLC that generates New Markets Tax Credits.WORD ",07/06/2004
2004,Corporate Decisions,2001-1,/static/interpretations-and-precedents/jul04/int995.pdf,Closed-End Mutual Fund -- National bank may purchase an equity interest in a closed-end mutual fund that finances affordable housing primarily for low- and moderate-income individuals.  The fund is structured as a Business Development Company under the Investment Company Act of 1940.  The fund purchases securities backed by loans to homebuyers with incomes below 80 percent of median income as well as loans to sponsors of multifamily housing units that use federal low-income housing tax credits or financing provided by U.S. Department of Housing and Urban Development (HUD). WORD,04/20/2001
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2001-2,int996.pdf,"Environmental Redevelopment Fund -- National bank may purchase member shares in a limited liability company (LLC) that primarily benefits low- and moderate-income areas.  The LLC provides financing to private and public sector borrowers for environmental analysis and remediation of properties with environmental contamination issues for reuse to attract new and growing businesses, create jobs, provide affordable housing, and support other community development efforts.   WORD",07/18/2001
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2001-3,cdil01-1.pdf,"CD investments up to 10% Investment Limit  -- In connection with a request for prior approval of an affordable housing investment, the OCC approved a national bank's request to self-certify future affordable housing investments that would exceed 5 percent of its capital and surplus, up to a maximum of 10 percent of capital and surplus. The requirements of 12 CFR 24 relating to self-certification and all other requirements of the regulation will apply to the additional investments.  WORD",08/01/2001
2004,"Charters with standard conditions",2001-4,cdil01-2.pdf,"Agricultural Cooperative  -- Under Part 24, a national bank may purchase common stock in an agricultural cooperative, where the bank's liability was limited to the amount of its equity investment.  The cooperative was initiated by a local economic development authority and local farmers and businesses as a way to promote the economic development of the area, and received financial support from both the economic development authority and the federal government.  WORD",09/04/2001
2004,"Charters with standard conditions",122,cdil01-3.pdf,"Applications to merge HSBC Bank & Trust Company (Delaware), National Association, Wilmington, Delaware, into a newly established interim national bank with the title, HSBC Bank USA, National Association, New Castle, Delaware, and the subsequent merger of HSBC Bank USA, Buffalo, New York, into HSBC Bank USA, National Association.  (Control Numbers 2004 NE 02 0020 & 2004 NE 02 0021),  WORD",06/23/2004
2004,Interpretive Letters,2004-11,cdil01-4.pdf,"Application by Laredo National Bank, Laredo, Texas to establish RateStar, Inc., as a second-tier operating subsidiary of Homeowners Loan Corporation, a wholly owned operating subsidiary.  (Control Number 2004 SO 08 0004),   WORD ",06/08/2004
2004,Interpretive Letters,640,crad122.pdf,"Application to establish a new national bank with the title of North Texas Bank, National Association, Decatur, Texas.  (Control Number 2004 SO 01 0008),  WOR",06/07/2004
2004,Interpretive Letters,641,cd04-11.pdf,"Application by Royal Bank of Canada to convert and upgrade its state agency located at 801 Brickell Avenue, Suite 2100, Miami, Florida to a federal branch and to exercise fiduciary powers.  (Control Number 2004 IB 10 0001),   WOR",06/10/2004
2004,Community Development Investment Letters,642,ca640.pdf,"Application on behalf of The Goldman Sachs Trust Company, N.A., New York, New York to acquire The Goldman Sachs Trust Company of Delaware, as a wholly-owned operating subsidiary.  (Control Number 2003 NE 08 0029), ",06/15/2004
2004,Community Development Investment Letters,643,ca641.pdf,"Application by PNC Bank, National Association, Pittsburgh, Pennsylvania, for its operating subsidiary to hold special equity interest in connection with investment management activities.  (Control Number 2004 NE 08 0007),   WOR",06/16/2004
2004,Community Development Investment Letters,644,ca642.pdf,"Application to establish a new national bank with the title of Red Mountain Bank, National Association, Hoover, Alabama.  (Control Number 2003 SO 01 0006),   WOR",06/18/2004
2004,Community Development Investment Letters,645,ca643.pdf,"Application by Southern Colorado National Bank to establish a branch at 7 Spaulding Avenue, Pueblo West, Colorado and request for a material non-cash contribution to capital surplus.  (Control Number 2004 WE 05 0049 & 2004 WE 12 0213),   WOR",06/22/2004
2004,CRA Decisions,646,ca644.pdf,"Application by Wells Fargo Bank, N.A., Minneapolis, Minnesota to acquire an operating subsidiary in which a financial services company chartered and operating in the United Kingdom also will have an interest.  (Control Number 2004 ML 08 0004),   WOR",06/28/2004
2004,Corporate Decisions,997,ca645.pdf,"Banks decision to charge NSF fees arising, in part, from the order of check posting, is a decision pertaining to the establishment of fees pursuant to 12 USC 24 (Seventh) and 12 CFR 7.4002, thus the process followed by the Banks in deciding to use high-to-low order of check posting is consistent with the safety and soundness considerations of 12 CFR 7.4002(b).WOR",04/15/2002
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,998,ca646.pdf,Letter confirms that state anti-discrimination laws are not preempted by the OCC's new preemption rule.WOR,03/09/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,999,int997.pdf,Letter addresses concerns about the impact of the OCC's preemption and visitorial powers rules on consumers and reaffirms the OCC's commitment to assuring that predatory lending practices have no place in the national banking system.WORD ,03/09/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,1000,int998.pdf,"Letter: (1) lists provisions of the Georgia Fair Lending Act (GFLA) that are not preempted by the OCC's August 5, 2003 Preemption and Determination and Order concerning GFLA; (2) explains that questions about the applicability of any state insurance sales laws to national banks are outside the scope of the Determination and Order and the new preemption rule; and (3) discusses the applicability of the Determination and Order and preemption rule to mortgage brokers.WORD ",04/02/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,1001,int999.pdf,Letter concludes that certain issuances by a U.S. agency created under the Foreign Assistance Act may qualify as Type I securities.WORD ,05/03/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,1002,int1000.pdf,Letter further clarifies the applicability to mortgage brokers of the OCC's Preemption and Determination and Order concerning the Georgia Fair Lending Act and the OCC's new preemption rule.WORD ,05/13/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,1003,int1001.pdf,Letter indicates that the OCC does not expect national banks to file suspicious activity reports simply upon receipt of a national security letter.  The letter also indicates that other issues concerning national security letters will be addressed on an interagency basis.WORD ,07/21/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,1004,int1002.pdf,"Letter concludes that under 12 USC 85 and Michigan parity statute, national banks can charge prepayment fees to the same extent as federal savings associations if state banks can, as well.  WORD ",08/04/2004
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2000-1,int1003.pdf,"
Consolidation of Public Welfare Investments into CDC -- National bank may consolidate public welfare investment activities in an existing community development corporation  (CDC).  The CDC would manage its portfolio so that the majority of its investments qualify as public welfare investments under 12 CFR Part 24.  Thus, the CDC would be primarily engaged in making public welfare investments, and the bank's investments in the CDC would be designed primarily to promote the public welfare as required by 12 USC 24 (Eleventh).WORD",02/14/2000
2004,Approvals with conditions enforceable under 12 U.S.C. 1818,2000-2,int1004.pdf,"
Fund to acquire limited partnership interests in Native American affordable housing -- National bank may make and investment in a fund created to acquire limited partnership interest in affordable rental properties that are located on, or near Native American reservation in Arizona, Wisconsin, Minnesota, Montana, North Dakota, south Dakota, and Wyoming.  The fund's projects qualify for federal low-income housing tax credits and historic rehabilitation tax credits and primarily target low- and moderate-income persons and families.  Each project is sponsored by an Indian Tribe, an affiliated Tribal housing Association, Indian Housing Authority, Indian Tribally Designated Housing Entity, Indian Nonprofit Housing Corporation, or similar tribal entity. WORD",04/10/2000
