987,cd04-7.pdf," Letter examines various synthetic securitizations using credit derivatives. Reaffirms application of Joint Agency Guidance on Synthetic Collateralized Loan Obligations, OCC Bulletin 99-43 (November 15, 1999) (as amended), and a final rule on the Capital Treatment of Recourse, Direct Credit Substitutes, and Residual Interests in Asset Securitizations, 66 Fed. Reg. 59621 (November 29, 2001), to synthetic securitizations of residential mortgage loans that employ credit default swaps (CDS) and credit linked notes (CLN) to provide credit protection to mezzanine positions.  It also concludes that mezzanine credit protection provided by the bank in a government sponsored enterprise (GSE) transaction are considered credit support under the recourse provisions in final rule amending the risk-based capital guidelines.    07/28/2003 "
988,ca630.pdf," Letter states that the actual operating income of a multifamily residential property must be used by the bank in order to determine whether the loan secured by a first mortgage on a multifamily residential property would satisfy the annual net operating income (debt service ratio) requirements, and therefore, quality for the 50 percent risk weight under the risk-based capital guidelines  08/18/2003 "
989,int990.pdf," Letter concludes that merchant processing intangible assets (MPI) do not satisfy the separability, valuation, and marketability criteria, and therefore, would not constitute a qualifying intangible asset permitted to count as Tier 1 capital under the risk-based capital guidelines    10/17/2003 "
990,ca626.pdf,"A national bank may purchase an equity interest in a limited liability company (LLC) whose primary purpose is to invest in an operating company that employs individuals, which employment is expected to qualify the operating for federal employment tax credits, including the Work Opportunity Credit, the Welfare to Work Credit, and the Renewal Community Employment Credit.  09/26/2003"
2003-1,ca627.pdf,"Application to merge Security Trust Company, N.A., Phoenix, Arizona, into its nonbank affiliate, STC Resolutions, Inc.  (Control Number 2004 WE 12 0003),   03/31/2004 "
2004-7,ca631.pdf,"Application to merge American Investment Financial of Salt Lake City, Utah with and into American Investment Bank, National Association, Salt Lake City, Utah.  (Control Number 2004 WE 02 0004),        03/01/2004"
626,int986.pdf,"Application to establish a new uninsured national trust bank, which will engage solely in fiduciary activities with the title of PennRock Financial Advisors, National Association, Blue Ball, Pennsylvania and the request to establish the new bank as an operating subsidiary of Blue Ball National Bank, Blue Ball, Pennsylvania. (Control Numbers 2003 NE 01 0021 & 2003 NE 08 026),       03/01/2004 "
627,int989.pdf,"Application to establish a new national bank with the title of Bank of Louisa, National Association, Louisa, Virginia.  (Control Number 2004 SO 01 0001),      03/02/2004  "
628,int987.pdf,"Application to establish a new national bank with the title of Post Oak Bank, National Association, Houston, Texas.  (Control Number 2004 SO 01 0004),     03/05/2004  "
629,int988.pdf,"Application by Treasury Bank, National Association, Alexandria, Virginia, to increase its capital surplus by up to $250 million.  (Control Number 2004 NE 12 0068),      03/25/2004  "
630,ca629.pdf,"Application to establish a new national bank with the title of Flint River National Bank, Camilla, Georgia.  (Control Number 2004 SO 01 0003),       03/26/2004  "
631,cdil03-1.pdf,"A national bank may make an investment in a foundation that will use the funds to help capitalize a loan pool, which makes loans that support affordable housing, community services, or permanent jobs for low- and moderate-income individuals, financing for small businesses; area revitalization or stabilization; or other activities, services or facilities that primarily promote the public welfare.  04/06/2003"
2003-2,ca632.pdf,"A national bank may purchase preferred shares in a trust that acquires and owns tax-exempt participating and nonparticipating first mortgage bonds and other tax-exempt instruments that are issued by various state or local government, agencies, or authorities.  The proceeds from the bonds are used for financing affordable housing development and rehabilitation, and most of those properties also benefit from the use of federal low-income housing tax credits.    09/30/2003"
2003-3,ca633.pdf,A national bank may purchase preferred stock in a foundation that operates crime prevention programs in the nation's nursing homes.  The foundation uses the bank's funds to purchase government and agency securities.  Interest earned on these securities is used to fund crime prevention activities in nursing homes located in low- and moderate-income areas or occupied by low- and moderate-income residents.  11/17/2003
2003-4,ca635.pdf,"Application to merge First National Bank of Sumner, Olney, Illinois, into a nonbank affiliate, RH Financial Corporation, Olney, Illinois.  (Control Number 2004 CE 12 0012),    03/15/2004 "
2004-8,ca636.pdf,"Application to establish a new national bank with the title of First National Bank of Decatur County, Bainbridge, Georgia.  (Control Number 2003 SW 01 0008),   04/02/2004"
632,cd04-8.pdf,"Application to establish a new national bank with the title of T Bank, National Association, Dallas, Texas and the application by T Bank to establish a branch in Plano, Texas. (Control Numbers 2003 SW 01 0011 & 2003 SW 05 0218),   04/16/2004 "
633,ca634.pdf,"Application by Commerce Bank/Pennsylvania, N.A., Philadelphia, Pennsylvania, to establish a branch at 1060 Second Street Pike, Richboro, Bucks County, Pennsylvania.  (Control Number 2003 NE 05 0036),  04/27/2004  "
634,ca637.pdf,"Application to establish a new national bank with the title of Red Mountain Bank, National Association, Hoover, Alabama.  (Control Number 2003 SO 01 0006),  04/27/2004  "
635,cdil03-2.pdf,"Application to establish a new national bank with the title of Excel National Bank, Beverly Hills, California.  (Control Number 2003 WE 01 0010) 04/28/2004  "
636,cdil03-3.pdf,"Application to establish a new national bank with the title of Peoples Community National Bank, Bremen, Georgia.  (Control Number 2003 SE 01 0010),  04/29/2004  "
637,cdil03-4.pdf,"Letter concludes that for this particular situation involving a solicitation letter offering homeowners insurance products to loan customers of a national bank subsidiary, the OCC's review does not indicate a prohibited tying arrangement. 03/11/2004"
991,cd04-10.pdf,"National bank permissibly acquired warrants of borrower in addition to, or in lieu of, interest on loan to borrower (12 CFR 7.1006).  Bank wishes to dispose of warrants, but represents that there is no market in which it may sell the warrants.  Under the specific circumstances and conditions represented by the Bank, the letter authorizes the Bank to exercise the warrants in order to immediately sell the resulting stock.  05/10/2004"
992,ca638.pdf,"Letter states that the activities, including data and payments processing, of the Clearing House at that time were part of or incidental to the business of banking, and thus, that it was permissible for national banks to own interests in the Clearing House.   05/16/1997"
993,cdil02-2.pdf,"Investment in shares of CDC subsidiary of affiliated national bank -- A national bank may purchase shares in an existing community development corporation (CDC) subsidiary that previously had been formed and capitalized by another affiliated national bank.  As a result of the new investments, the CDC subsidiary expanded its products and services to the states that the new shareholders served.  02/06/2002"
2002-1,ca639.pdf,"Investment financing to renovate and lease a commercial building to Texas Workforce Commission  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments.  Approved activities include investing in an entity that renovated a commercial building leased to a state government agency that provides training to unemployed low- and moderate-income individuals and assists them in finding employment.    04/16/2002"
2002-2,cdil02-5.pdf,"Investment financing for a state chartered school  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments. Approved activities include providing financing to a corporation that owns and operates a charter school, funded by the state, that educates ""at-risk"" students, who are primarily low- and moderate-income and have exhibited behavioral or drug problems in other schools.  05/03/2002"
2002-3,int992.pdf,"Investment financing to a medical student  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments.  Approved activities include providing financing the education of a medical student who had committed to work after graduation for a facility that provides medical services to low-income families.  05/03/2002"
2002-4,cdil02-7.pdf,"Investment financing to small business owner  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments. Approved activities include providing working capital for a convenience and hardware store in a low- and moderate-income community.  07/18/2002"
2002-5,int993.pdf,"Investment financing for low- and moderate-income first-time homebuyers  -- A national bank's community development corporation (CDC) subsidiary may conduct various community and economic development activities that primarily benefit low- and moderate-income individuals, low- and moderate-income areas, or other areas targeted for redevelopment by local, state, federal, or tribal governments. Approved activities include providing financing at reduced rates to low- and moderate-income families that received subsidies under state and federal government programs for the purchase of their first homes.  09/23/2002"
2002-6,cdil02-8.pdf,"Opinion of merchant banking regulation application of CDC investments  -- Merchant banking capital regulation does not apply to investments made in community development corporations (CDC) and community development projects.  The merchant banking capital regulation, which established minimum capital requirements for certain equity investments in non-financial companies, does not apply to investments made in a CDC to promote the public welfare under 12 USC 24 (Eleventh).  11/27/2002"
2002-7,cdil02-3.pdf,"Investment in partnership with Native American Nations  -- A national bank's community development corporation (CDC) subsidiary may provide financial support and financial services to assist economic development efforts of Native American Nationals directed toward low- and moderate-income communities.  Specific proposed activities of the CDC include:  (1) providing financial literacy services; (2) buying, selling, and leasing real estate, for example, in partnership with local housing authorities; ad (3) providing, servicing, and maintain ATMs and ATM and debit cards.  12/20/2002"
2002-8,cd04-9.pdf,"Application to convert First Security Federal Savings Bank, Chicago, Illinois into FSFSB, N.A. and the application to merger FSFSB, N.A. with and into MB Financial Bank, N.A., Chicago, Illinois, under the title and charter of the latter.   (Control Number 2004 CE 02 003),     05/18/2004 "
2004-9,int991.pdf,"Application to merge First National Bank and Trust, St. John, Kansas with and into American State Bank & Trust Company, N.A., Great Bend, Kansas under the charter and title of American State Bank & Trust Company, National Association.  (Control Number 2004 WE 02 0016),    05/27/2004 "
2004-10,cdil02-6.pdf,"Application by Commerce Bank, N.A., Cherry Hill, New Jersey, to establish a branch at Oak Tree Road and Plainfield Avenue, Edison, Middlesex County, New Jersey.  (Control Number 2001 NE 05 0105),   05/19/2004"
638,cdil02-1.pdf,"Application to establish a new national bank with the title of Sovereign Bank, National Association, Irving, Texas.  (Control Number 2004 SO 01 0002),   05/19/2004"
639,cdil02-4.pdf,"National banks may acquire and hold non-controlling equity interests in LLC that administers employee benefit plans for (1) its investors, which are primarily financial institutions; and (2) other companies that have no equity interest in the LLC. 06/14/2004"
994,cdil01-4.pdf,"Letter confirms certain aspects a bank's fiduciary powers and concludes that the bank has the authority to implement a national fiduciary program.  The letter also confirms that pursuant to the OCC's regulations at 12 CFR 9.7(e)(2), any state law, other than a law made applicable by 12 USC 92a, that limits or establishes preconditions on the exercise of the fiduciary powers that are to be exercised as part of the bank's program are not applicable to the bank.  06/22/2004"
995,crad122.pdf,"Letter finds that national bank is authorized, pursuant to 12 CFR 5.36, to acquire non-controlling interest in an LLC that generates New Markets Tax Credits.   07/06/2004"
996,cd04-11.pdf,Closed-End Mutual Fund -- National bank may purchase an equity interest in a closed-end mutual fund that finances affordable housing primarily for low- and moderate-income individuals.  The fund is structured as a Business Development Company under the Investment Company Act of 1940.  The fund purchases securities backed by loans to homebuyers with incomes below 80 percent of median income as well as loans to sponsors of multifamily housing units that use federal low-income housing tax credits or financing provided by U.S. Department of Housing and Urban Development (HUD).   04/20/2001
2001-1,ca645.pdf,"Environmental Redevelopment Fund -- National bank may purchase member shares in a limited liability company (LLC) that primarily benefits low- and moderate-income areas.  The LLC provides financing to private and public sector borrowers for environmental analysis and remediation of properties with environmental contamination issues for reuse to attract new and growing businesses, create jobs, provide affordable housing, and support other community development efforts.     07/18/2001"
2001-2,/static/interpretations-and-precedents/jul04/int995.pdf,"CD investments up to 10% Investment Limit  -- In connection with a request for prior approval of an affordable housing investment, the OCC approved a national bank's request to self-certify future affordable housing investments that would exceed 5 percent of its capital and surplus, up to a maximum of 10 percent of capital and surplus. The requirements of 12 CFR 24 relating to self-certification and all other requirements of the regulation will apply to the additional investments.    08/01/2001"
2001-3,cdil01-2.pdf,"Agricultural Cooperative  -- Under Part 24, a national bank may purchase common stock in an agricultural cooperative, where the bank's liability was limited to the amount of its equity investment.  The cooperative was initiated by a local economic development authority and local farmers and businesses as a way to promote the economic development of the area, and received financial support from both the economic development authority and the federal government.    09/04/2001"
2001-4,ca640.pdf,"Applications to merge HSBC Bank & Trust Company (Delaware), National Association, Wilmington, Delaware, into a newly established interim national bank with the title, HSBC Bank USA, National Association, New Castle, Delaware, and the subsequent merger of HSBC Bank USA, Buffalo, New York, into HSBC Bank USA, National Association.  (Control Numbers 2004 NE 02 0020 & 2004 NE 02 0021),    06/23/2004"
122,ca646.pdf,"Application by Laredo National Bank, Laredo, Texas to establish RateStar, Inc., as a second-tier operating subsidiary of Homeowners Loan Corporation, a wholly owned operating subsidiary.  (Control Number 2004 SO 08 0004),     06/08/2004 "
2004-11,cdil01-1.pdf,"Application to establish a new national bank with the title of North Texas Bank, National Association, Decatur, Texas.  (Control Number 2004 SO 01 0008),   06/07/2004"
640,cdil01-3.pdf,"Application by Royal Bank of Canada to convert and upgrade its state agency located at 801 Brickell Avenue, Suite 2100, Miami, Florida to a federal branch and to exercise fiduciary powers.  (Control Number 2004 IB 10 0001),    06/10/2004"
641,int995.pdf,"Application on behalf of The Goldman Sachs Trust Company, N.A., New York, New York to acquire The Goldman Sachs Trust Company of Delaware, as a wholly-owned operating subsidiary.  (Control Number 2003 NE 08 0029),   06/15/2004"
642,ca641.pdf,"Application by PNC Bank, National Association, Pittsburgh, Pennsylvania, for its operating subsidiary to hold special equity interest in connection with investment management activities.  (Control Number 2004 NE 08 0007),    06/16/2004"
643,ca642.pdf,"Application to establish a new national bank with the title of Red Mountain Bank, National Association, Hoover, Alabama.  (Control Number 2003 SO 01 0006),    06/18/2004"
644,int994.pdf,"Application by Southern Colorado National Bank to establish a branch at 7 Spaulding Avenue, Pueblo West, Colorado and request for a material non-cash contribution to capital surplus.  (Control Number 2004 WE 05 0049 & 2004 WE 12 0213),    06/22/2004"
645,ca643.pdf,"Application by Wells Fargo Bank, N.A., Minneapolis, Minnesota to acquire an operating subsidiary in which a financial services company chartered and operating in the United Kingdom also will have an interest.  (Control Number 2004 ML 08 0004),    06/28/2004"
646,int996.pdf,"Banks decision to charge NSF fees arising, in part, from the order of check posting, is a decision pertaining to the establishment of fees pursuant to 12 USC 24 (Seventh) and 12 CFR 7.4002, thus the process followed by the Banks in deciding to use high-to-low order of check posting is consistent with the safety and soundness considerations of 12 CFR 7.4002(b). 04/15/2002"
997,ca644.pdf,Letter confirms that state anti-discrimination laws are not preempted by the OCC's new preemption rule. 03/09/2004
998,int999.pdf,Letter addresses concerns about the impact of the OCC's preemption and visitorial powers rules on consumers and reaffirms the OCC's commitment to assuring that predatory lending practices have no place in the national banking system.   03/09/2004
999,ca647.pdf,"Letter: (1) lists provisions of the Georgia Fair Lending Act (GFLA) that are not preempted by the OCC's August 5, 2003 Preemption and Determination and Order concerning GFLA; (2) explains that questions about the applicability of any state insurance sales laws to national banks are outside the scope of the Determination and Order and the new preemption rule; and (3) discusses the applicability of the Determination and Order and preemption rule to mortgage brokers.   04/02/2004"
1000,cd04-13.pdf,Letter concludes that certain issuances by a U.S. agency created under the Foreign Assistance Act may qualify as Type I securities.   05/03/2004
1001,cdil00-3.pdf,Letter further clarifies the applicability to mortgage brokers of the OCC's Preemption and Determination and Order concerning the Georgia Fair Lending Act and the OCC's new preemption rule.   05/13/2004
1002,int1003.pdf,Letter indicates that the OCC does not expect national banks to file suspicious activity reports simply upon receipt of a national security letter.  The letter also indicates that other issues concerning national security letters will be addressed on an interagency basis.   07/21/2004
1003,int1001.pdf,"Letter concludes that under 12 USC 85 and Michigan parity statute, national banks can charge prepayment fees to the same extent as federal savings associations if state banks can, as well.     08/04/2004"
1004,cdil00-1.pdf," -- National bank may consolidate public welfare investment activities in an existing community development corporation  (CDC).  The CDC would manage its portfolio so that the majority of its investments qualify as public welfare investments under 12 CFR Part 24.  Thus, the CDC would be primarily engaged in making public welfare investments, and the bank's investments in the CDC would be designed primarily to promote the public welfare as required by 12 USC 24 (Eleventh).  02/14/2000"
2000-1,int1000.pdf," -- National bank may make and investment in a fund created to acquire limited partnership interest in affordable rental properties that are located on, or near Native American reservation in Arizona, Wisconsin, Minnesota, Montana, North Dakota, south Dakota, and Wyoming.  The fund's projects qualify for federal low-income housing tax credits and historic rehabilitation tax credits and primarily target low- and moderate-income persons and families.  Each project is sponsored by an Indian Tribe, an affiliated Tribal housing Association, Indian Housing Authority, Indian Tribally Designated Housing Entity, Indian Nonprofit Housing Corporation, or similar tribal entity.   04/10/2000"
2000-2,int998.pdf,"  -- National bank may invest in Historic Tax Credit investment in the Central Vermont Arts Center Limited Partnership.  The Partnership will finance the renovation of a vacant historic property located in an economic revitalization area in Barre City, Vermont.  The general partner and project sponsor is a nonprofit corporation that will also lease space for artists and operate an art gallery and teaching facility.  The facility will support the establishment of small businesses by providing artists and artisans with studio space and an opportunity to market their work.  The proposal was consistent with 12 CFR Part 24 because the project was intended to serve as the cornerstone for renewed small business investment and area revitalization, and the property was located in an area that the local government had targeted for revitalization.    10/18/2000"
2000-3,cdil00-2.pdf,"Application by The First National Bank, Conway Springs, Kansas to establish an operating subsidiary to manage the Bank's investment portfolio and acquire a non-controlling, 50% interest in an insurance agency.    (Control Number 1997 MW 08 0011),     04/03/1997 "
2004-12,int1002.pdf,"Application by Central National Bank, Junction City, Kansas, to acquire the Beloit, Kansas branch office of Landmark National Bank, Manhattan, Kansas.    (Control Number 2004 WE 02 0030),     07/28/2004 "
2004-13,cd04-12.pdf,"Application to establish a new national bank with the title of Sovereign Bank, National Association, Irving, Texas.   (Control Number 2004 SO 01 0002),    07/28/2004"
647,int997.pdf,"Letter approves an investment in a real estate       investment trust (REIT) created to foster affordable housing and community       development. The REIT will provide capital investments to projects that       are designed to support community development including affordable housing       for low-or moderate-income individuals; community services targeted to       low- or moderate-income individuals; activities that promote economic       development by financing small businesses, and activities that revitalize       or stabilize low- or moderate-income geographies. This REIT was formed in       conjunction with a national nonprofit, community development intermediary       that will be responsible for managing and maintaining the properties in       the trust's portfolio.                                                                                                 02/25/1999 "
1999-1,int1004.pdf,"Letter approves a bank's investment in a       community development corporation (CDC) financing a regional medical       office facility that will meet essential health needs for the community.       After the loan from the CDC is repaid, the medical office building and its       equipment will be given to the regional authority developing and operating       this facility.                                                          05/11/1999  "
1999-2,crad123.pdf,"This letter approves a national bank's direct       equity investment under 12 CFR Part 24 to engage in an affordable housing       lease-purchase transaction with a local school district. This transaction       involves a bank purchasing real property that would be leased to the local       school district for a term of up to 10 years, with the school district       taking ownership of the property at the end of the lease. During the       10-year lease period, the school district would sublet the properties to       teachers earning less than 80 percent of the area median income.                                                                                                   09/01/1999  "
1999-3,cd04-14.pdf,"Application to merge Cuyamaca Bank, National Association, Santee, California into Community National Bank, Fallbrook, California.  (Control Number 2004 WE 02 0032),      08/31/2004 "
123,cdil99-3.pdf,"Application by The First National Bank of Emory, Emory, Texas to purchase certain assets and assume certain liabilities of the Emory branch of The City National Bank of Sulphur Springs, Sulphur Springs, Texas.  (Control Number 2004 SO 02 0051),     08/25/2004 "
2004-14,cdil99-2.pdf,"Application to charter Valliance Bank, N.A., Oklahoma City, Oklahoma.  (Control Number 2004 SO 01 0012),     08/31/2004"
648,ca648.pdf," – A national bank invested in a leveraged new markets tax credit multi-investor limited partnership (Fund). The sponsor of the Fund is a Community Development Entity certified by the U.S. Treasury Department's Community Development Financial Institutions Fund. The Fund will make loans to or investments in qualified, active, low-income community businesses that, in turn, will qualify the Fund to receive new markets tax credits that have previously been allocated to the sponsor.                                                                                                 08/30/2004 "
2004-1,cdil99-1.pdf,"Application to merge Jackson Federal Bank, Fullerton, California with and into Union Bank of California, N.A., San Francisco, California.  (Control Number 2004 WE 02 0037),     09/08/2004 "
2004-15,ca650.pdf,"Application by First National Bank in Durant, Durant, Oklahoma, to establish a limited partnership as an operating subsidiary with a wholly owned LLC as the limited partner and a wholly owned corporation as a general partner.  (Control Number 2004 SO 08 0017),      09/10/2004 "
2004-16,ca652.pdf,"Application to merge SunBank, Lewisburg, Pennsylvania with and into Omega Bank, National Association, Huntingdon, Pennsylvania under the charter and title of the latter, following the merger of Sun Bancorp, Inc., Lewisburg, Pennsylvania into Omega Financial Corporation, State College, Pennsylvania.  (Control Number 2004 NE 02 0036),     09/08/2004"
649,ca657.pdf,"Application to establish a new national limited purpose credit card bank with the title of ""RBS National Bank,"" Bridgeport, Connecticut.  (Control Number 2004 WE 01 0009),      09/15/2004"
650,ca651.pdf,"Application to charter a de novo bank with the title of THE National Bank,"" Edina, Minnesota and request to waive to the residency requirements for proposed directors.       09/17/2004"
651,cd04-16.pdf,"Application filed on behalf of Bessemer Trust Company, New York, New York, to establish a new national trust bank, which will engage solely in fiduciary activities, with the title of ""Bessemer Trust Company of Delaware, National Association,"" Wilmington, Delaware.  (Control Numbers 2004 NE 01 0009 & 2004 NE 08 0021),    09/27/2004"
652,ca649.pdf,"Application by Treasury Bank, National Association, Alexandria, Virginia, for a material non-cash contribution to capital surplus.  (Control Number 2004 WE 12 0304),    09/28/2004"
653,cd04-15.pdf,"Application to charter Valliance Bank, National Association, Oklahoma City, Oklahoma.  (Control Number 2004 SO 01 0012),     08/31/2004 "
654,cdil04-1.pdf,"Application to establish Community National Bank, Great Neck Estates Village, New York.    09/13/2004 "
655,ca656.pdf,"Application to convert BNY Western Trust Company, Los Angeles, California, to a national bank with the title of The Bank of New York Trust Company.  (Control Number 2004 WE 01 0008),     09/13/2004 "
656,ca655.pdf,"Application to establish Paragon National Bank, Memphis, Tennessee.  (Control Number 2004 SO 01 0013),   09/29/2004 "
657,ca654.pdf,"Applications to convert JPMorgan Chase Bank, New York, New York, into a national banking association, and to merge Bank One, N.A., Chicago, Illinois, and Bank One, N.A., Columbus, Ohio, with and into the converted bank.  (Control Numbers 2004 ML 01 0004 & 2004 ML 02 0006),     10/13/2004"
658,ca653.pdf,"Application by WashingtonFirst Bank, Washington, D.C., to purchase certain assets and assume certain liabilities of the Washington D.C. branch of Greater Atlantic Bank, Reston, Virginia.  (Control Number 2004 NE 02 0038),     10/15/2004"
659,ca660.pdf,"Application to charter Valliance Bank, N.A., Oklahoma City, Oklahoma.  (Control Number 2004 SO 01 0012),     10/18/2004"
660,ca661.pdf,"Application to 1) establish a new national bank with the title of Pacific Coast National Bank, San Clemente, California; 2) to establish a branch at 499 North El Camino Real, Suite C-100, Encinitas, California; and 3) to waive the United States citizenship requirements under 12 USC 72 for Donald R. Mealing to serve on the Bank's board of directors.  (Control Numbers 2004 WE 01 010; 2004 WE 05 070 & 2004 WE 12 206),   10/25/2004"
661,ca662.pdf,"Application to merge Dillard National Bank, Gilbert, Arizona into Dillard Investment Co. Inc. and the application by Dillard National Bank for a change in the composition of assets.  (Control Numbers 2004 WE 12 0297 & 2004 WE 12 0348),   10/28/2004"
662,ca658.pdf,"Application to charter Lake National Bank, Mentor, Ohio.  (Control Number 2004 CE 01 005),   10/04/2004 "
663,ca663.pdf,"Application for Community Bank, National Association of Canton, New York, to purchase and assume the Dansville, New York branch of HSBC Bank USA.  (Control Number 2004 NE 02 0042),       11/03/2004"
124,ca659.pdf,"Applications of FSGBank, N.A., Athens, Tennessee, to establish two branch offices under the name of Primer Banco Seguro, una division de FSGBank, N.A., located in Dalton, Georgia at 1) 1249 Murray Avenue and 2) 430 Fields Avenue.  (Control Numbers 2004 SO 05 0284 & 2004 SO 05 0285),   11/16/2004"
664,ca664.pdf,"Application to charter T Bank, National Association, Dallas, Texas.  (Control Number 2004 SO 01 0011),    11/01/2004 "
665,ca665.pdf,"Application to establish a new national bank with the title of Western National Bank, Phoenix, Arizona.  (Control Numbers 2004 WE 01 0013),    11/03/2004 "
666,ca666.pdf,"Letter confirms that a national bank may engage in certain equity derivatives transactions if the transactions are part of the bank's customer-driven, non-proprietary financial intermediation business and if the bank has in place an appropriate risk measurement and management process  09/19/2002"
949,crad124.pdf,"Letter addresses the interaction of the legal lending limit and 371D. Bank proposes to make a loan to an unrelated entity that will construct a new bank building. The amount of the loan would exceed the bank's 15 % general lending limit. However, under 371D, a national bank may invest in bank premises and make loans to any corporation holding the premises of the bank in an amount not to exceed 100% of the bank's capital stock (absent certain other requirements being satisfied). The letter concludes that the more specific statute, 371D, controls over the more general LLL statute. 12/18/2002"
950,/static/interpretations-and-precedents/jan03/ca560.pdf,"Application of American National Bank, Gonzales, Texas to purchase certain assets and assume certain liabilities of the Gonzales, Texas branch of Guaranty Federal Bank, FSB, Dallas, Texas. (Control Number 2002 SW 02 0028),  12/05/2002"
2003-1,/static/interpretations-and-precedents/jan03/ca569.pdf,"Application to merge The Glenmede Trust Co, Philadelphia, Pennsylvania, and The Glenmede Trust Company of NJ, Princeton, New Jersey, with and into The Glenmede Trust Co NA, Philadelphia, Pennsylvania with the charter number and title of ""The Glenmede Trust Company, National Association."" (Control Number 2002 NE 02 0030),  12/03/2002"
560,/static/interpretations-and-precedents/jan03/ca566.pdf,"Application by BPABank, National Association, Newark, New Jersey, to purchase certain assets and assume certain liabilities of the Springfield branch of Woronoco Savings Bank, Westfield, Massachusetts. (Control Number 2002 NE 02 0026),  12/06/2002"
561,/static/interpretations-and-precedents/jan03/cd03-01.pdf,"Application by First American National Bank, Iuka, Mississippi to elect the corporate governance provisions of Mississippi law and complete a reverse stock split in accordance with those provisions. (Control Number 2002 SE 12 136),  12/09/2002"
562,/static/interpretations-and-precedents/jan03/ca568.pdf,"Application to convert Security Trust Company, Phoenix, Arizona, to a national bank with the title of ""Security Trust Company, National Association."" (Control Number 2002 WE 01 0005),  12/16/2002"
563,/static/interpretations-and-precedents/jan03/ca565.pdf,"Application to convert Northwestern State Bank, Hallock, Minnesota, to a national bank with the title of ""Marshall Bank, National Association"" and for the converted bank to establish a branch office in Minneapolis, Minnesota. (Control Numbers 2002 MW 01 0012 & 2002 MW 05 0090),  12/17/2002"
564,/static/interpretations-and-precedents/jan03/ca567.pdf,"Applications by UBS AG to convert two state branches located in New York, New York to Federal branches; convert a state agency in Miami, Florida to a limited Federal branch; establish an additional limited Federal branch in New York, New York; and exercise fiduciary powers. (Control Numbers 2002 IB 10 0003, 0004, 0005, 0006 & 2002 IB 12 0006),  12/23/2002"
