934,ca934.pdf,"Application to  establish a new national bank with the title of Premier American Bank, National  Association and the application for Premier American Bank, National Association,  to acquire from the Federal Deposit Insurance Corporation as Receiver, certain  assets and liabilities of Premier American Bank, Miami, Florida (“Failed  Bank”)  (Control Numbers 2009 WO 01 0009 and 2010 WO 02 0002),  01/22/2010Application by  Premier American Bank, National Association, to acquire from the Federal  Deposit Insurance Corporation as Receiver certain assets and liabilities of  Florida Community Bank, Immokalee,   Florida  (Control  Number 2010 WO 02 0003), 01/29/2010Application by the Federal  Deposit Insurance Corporation (FDIC) to charter a new national bank with the  title of “Deposit Insurance National Bank of New Baltimore”, under 12 USC  1821(m), to assume the insured deposits of Citizens State Bank, New Baltimore,  Michigan, an insured bank in default, and to perform other activities  (Control  Number 2009-CE-02-043), 12/18/2009"
935,ca935.pdf,"Application by Community National Bank, Hondo, Texas to purchase certain  assets of and assume certain liabilities of La Coste National Bank, La Coste, Texas (""Failed Entity"")  (Control Number 2010-SO-02-0002), 02/19/2010 Application by Baytree National Bank & Trust Company, Lake Forest, Illinois, requesting approval for the establishment of a new operating subsidiary, Baytree Managed Assets, LLC, Lake Forest, Illinois (""LLC""), to hold and manage substantially all of the Bank's impaired loans and other real estate owned (""OREO"") assets  (Control Number 2009 WO 08 0002), 01/25/2010"
936,ca936.pdf,"Application by Gold Country Bank, National Association, Marysville, California to establish a branch at 980 9th Street, Suite 10, Sacramento, California  (Control Number 2009 WE 05 0047), 02/04/2010 Application to establish a new national bank with the title of NBH National Bank  (Control Number 2009 WO 01 0023), 02/24/2010Application by FirstMerit Bank, National Association, Akron, Ohio to purchase certain assets of and assume certain liabilities of George Washington Savings Bank, Orland Park, Illinois (""Failed Entity"")  (Control Number 2010-CE-02-002), 02/19/2010"
937,ca937.pdf,"Application by Valley National Bank, Passaic, New Jersey to purchase certain assets and assume certain liabilities of The Park Avenue Bank, New York, New York (""Failed Entity"")  (Control Number 2010-NE-02-0005), 03/12/2010 Application of The National Bank and Trust Company, Wilmington, Ohio (""Acquirer"") to purchase certain assets of and assume certain liabilities of American National Bank, Parma, Ohio (""Failed Entity"")  (Control Number 2010-CE-02-005), 03/19/2010 "
938,ca938.pdf,"Application by First National Bank of Omaha, Omaha, Nebraska, to make a non-controlling equity investment in FNMS Holding, LLC to conduct merchant processing activities  (Control Number 2010-W-08-0011), 03/31/2010 Proposal by Ohio Legacy Bank, N.A., North Canton, Ohio, to conduct fiduciary powers pursuant to 12 USC 92a.  (Control Number 2010 WO 12 0011), 03/23/2010"
939,ca939.pdf,"Application to establish a new national bank, NAFH National Bank  (Control Number 2010 WO 01 0008), 03/25/2010Application by The First National Bank of Kemp, Kemp, Texas, to relocate its main office from 103 South Main, Kemp, Texas, to 100 State Highway 274 South, Kemp, Texas  (Control Number 2009 SO 07 002), 03/25/2010"
940,ca940.pdf,"Applications by  First Niagara Bank, Buffalo, New York (""FNFSB""), to convert from a federal savings bank to a national bank to be called ""First Niagara Bank, National Association,"" and to be headquartered in Buffalo, New York (""FNNA""); and to acquire by merger upon its conversion to a national bank charter, Harleysville National Bank & Trust Company, Harleysville, Pennsylvania (""HNB&TC""), and First Niagara Commercial Bank, Lockport, New York (""FNCB"") (the ""Mergers"")and for FNNA to retain branches and subsidiaries and to exercise fiduciary powers (Control Numbers 2009 NE 01 0017, 2010 WO 02 0001 & 0002), 03/26/2010 Application by Valley National Bank, Passaic, New Jersey to purchase certain assets and assume certain liabilities of LibertyPointe Bank, New York, New York (""Failed Entity"")  (Control Number 2010-NE-02-0004), 03/11/2010 "
2009-6,cdil09-6.pdf,"Application by TD  Bank, National Association, Wilmington, Delaware, to purchase certain assets of  and assume certain liabilities of AmericanFirst Bank, Clermont, Florida,  (“Failed Entity”) (Control  Number 2010-NE-02-009), 04/16/2010Application by TD  Bank, National Association, Wilmington, Delaware, to purchase certain assets of  and assume certain liabilities of First Federal Bank of North Florida, Palatka,  Florida, (“Failed Entity”) (Control  Number 2010-NE-02-0010), 04/16/2010"
2010-01,cd10-01.pdf,"Application of Harris  National Association, Chicago, Illinois, to purchase certain assets of and  assume certain liabilities of AMCORE Bank, National Association, Rockford,  Illinois (“Failed Entity”)  (Control  Number 2010-CE-02-010), 04/23/2010Application of MB Financial Bank, National Association, Chicago, Illinois, to purchase certain  assets of and assume certain liabilities of Broadway Bank, Chicago, Illinois  (“Failed Entity”)  (Control  Number 2010-CE-02-008), 04/23/2010"
2010-02,cd10-02.pdf,"Application of MB  Financial Bank, National Association, Chicago, Illinois, to purchase certain  assets of and assume certain liabilities of New Century Bank, Chicago, Illinois (“Failed Entity”) (Control  Number 2010-CE-02-009), 04/23/2010Application of Union  Bank, National Association, San Francisco, California, to purchase certain  assets of and assume certain liabilities of Frontier Bank, Everett, Washington (“Failed Entity”) (Control  Number 2010-WE-02-0011), 04/30/2010"
2010-03,cd10-03.pdf,"Application by KeyBank,  National Association, Cleveland, Ohio, to establish a branch at 219 South Main Street, Akron, Ohio (Control Number 2010 CE 07 0003), 04/14/2010Application to merge  Napa Community Bank, Napa, California, with and into Rabobank, National Association, El Centro, California, with Rabobank, National Association, being the surviving entity (Control Number 2010-WE-02-0007), 04/15/2010"
2010-04,cd10-04.pdf," (PDF 78KB)Applications to: (1) charter Neuberger Berman Trust Company National Association, New York, New York; (2) charter and establish as an operating subsidiary of Neuberger Berman Trust Company National Association, Neuberger Berman Trust Company of Delaware National Association, Wilmington, Delaware; and (3) multiple waivers of the residency requirements for a majority of the Board of Directors of Neuberger Berman Trust Company of Delaware National Association (Control Numbers 2010 NE 01 0014, 2009 NE 01 0016, 2010 NE 08 0024 & 2009 NE 12 0348), 05/07/2010"
2010-05,cd10-05.pdf,"Applications for Lehman Brothers Trust Company, National Association, New York, New York, to (1) change the composition of its assets and (2) merge into its nonbank affiliate, LBTC Transfer Inc. (Control Numbers 2009 NE 12 0286 & 2009 NE 12 0117), 05/17/2010Application on behalf of The First National Bank of Kemp, Kemp, Texas, to establish Kemp Real Estate Holdings, Inc. as an operating subsidiary to engage in certain activities (Control Number 2010 SO 08 0013), 05/24/2010"
2010-06,cd10-06.pdf,"The First National Bank of Kemp, Kemp, Texas, dividend-in-kind- proposal of 100% of Kemp Real Estate Holdings, Inc. (Control Number 2010 SO 12 0059), 05/24/2010Application of City National Bank, Los Angeles, California, to acquire substantially all the assets and the deposits from the FDIC as Receiver for Sun West Bank, Las Vegas, Nevada (Failed Entity) (Control Number 2010-WE-02-0015), 05/28/2010"
941,ca941.pdf,                  
942,ca942.pdf,    
943,ca943.pdf,    
944,ca944.pdf,"    Opportunity Bank, National Association, Richardson, Texas, proposed significant change in its business plan  (Control Number 2009 WO 12 0305), 06/30/2010"
945,ca945.pdf,    
1125,int1125.pdf,"Request by The First  National Bank of Kinmundy, Kinmundy,   Illinois for a reduction in  surplus  (Control Numbers 2009 CE 12 212 & 247;  2010 CE 12 053 & 093), 07/16/2010Applications to  establish a new uninsured national trust bank, which will engage solely in  fiduciary activities with the title of New Western National Trust Company; to  merge Western National Trust Company with and into New National Trust Company  under the name and charter number of Western National Trust Company and for the  resulting bank to reduce capital through a $1,000 cash distribution to Zions  First National Bank, Salt Lake City, Utah, immediately following consummation  of the merger; and the request to establish New Western National Trust Company  as a wholly owned subsidiary of Zions First National Bank  (Control Numbers 2010 WE 01 0002; 02 0014; 08 0016; & 12 0105), 07/19/2010"
2010-07,cd10-07.pdf,"Application to  dispose of substantially all the assets of Millennium BCP bank, National  Association, Newark, New Jersey, via a purchase and assumption with Investors  Savings Bank, Short Hills, New Jersey; and to merge Millennium BCP bank,  National Association with and into BCP Holdings (USA), Inc., Newark, New Jersey  (Control Numbers 2010 NE 12 0120 & -0122), 07/22/2010Application to merge  Carolina First Bank, Greenville, South Carolina, into TD Bank, National  Association, Wilmington, Delaware, under the carter and title of the latter  (Control Number 2010 NE 02 0016), 07/23/2010"
2010-08,cd10-08.pdf,"Application to merge TransAtlantic  Bank, Miami, Florida, with and into Sabadell United Bank, National Association,  Miami, Florida  (Control  Number 2010 SO 02 0008), 07/29/2010Application to dispose  of substantially all the assets of First National Bank and Trust of Syracuse,  Syracuse, Nebraska, via a purchase and assumption with First National Bank,  Wahoo, Nebraska and to merge First National Bank and Trust of Syracuse with and  into Syracuse Agency, Inc.  (Control  Numbers 2010 WE 02 0099 & 0100), 06/16/2010Application to establish  a new national bank, NAFH National Bank, Miami, Florida and for NAFH National  bank to acquire from the Federal Deposit Insurance Corporation as receiver,  certain assets and liabilities of MetroBank of Dade County, Miami,  Florida;  Turnberry Bank, Aventura,  Florida; and First National Bank of the South Spartanburg, South Carolina  (collectively, the ""Failed Banks"")  (Control Numbers 2010 WO 01 0008, 2010 WO 02 0004, 0005, & 0007), 07/15/2010"
946,ca946.pdf,"Application of CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to purchase certain assets of and assume certain liabilities of Independent National Bank, Ocala, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0019), 08/20/2010 Application of CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to purchase certain assets of and assume certain liabilities of Community National Bank at Bartow, Bartow, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0020), 08/20/2010 "
947,ca947.pdf,"Application to merge First National Bank & Trust Company in Larned, Larned, Kansas, with and into Farmers Bank & Trust, National Association, Great Bend, Kansas, under the charter and title of the latter  (Control Number 2010 WE 02 0016), 08/09/2010Application of Rabobank, National Association, El Centro, California to purchase certain assets of and assume certain liabilities of Pacific State Bank, Stockton, California and Butte Community Bank, Chico, California from the Federal Deposit Insurance Corporation (""FDIC"") as Receiver for the failed banks  (Control Number 2010 WE 02 0020), 08/19/2010"
948,ca948.pdf,"Application by Pacific Capital Bank, National Association, Santa Barbara, California, for an increase in permanent capital  (Control Number 2010 WE 12 0193), 08/27/2010                                            Application of River Community Bank, National Association, Martinsville, Virginia to purchase certain assets of and assume certain liabilities of Imperial Savings and Loan Association, Martinsville, Virginia (""Failed Entity"")  (Control Number 2010 NE 02 0018), 08/20/2010 "
1126,int1126.pdf,"Application by The First National Bank of Beardstown, Beardstown, Illinois, to establish a branch at the southeast corner of Cherry and mechanic Streets, Winchester, Illinois  (Control Number 2010 WO 07 0002), 09/16/2010Application by Patriot National Bank, Stamford, Connecticut, for an increase impermanent capital  (Control Number 2010 NE 12 0275), 09/30/2010Application by The Upstate National Bank, Lisbon, New York, to create a new class of preferred stock  and the issuance of certain of the preferred stock  (Control Number 2010 NE 12 0232), 09/08/2010"
2010-09,cd10-09.pdf,"Notice of Change in Bank Control involving First National Bank of Scottsdale, Scottsdale, Arizona (the ""Bank"") filed by Richard L. Vogel, Harold Mosanko, Lee McPheters, Christian David Roe, Larry L. Seay, and R. Randy Stolworthy  (Control Number 2010 WE 11 0002), 10/08/2010Application by American National Bank of Fremont, Fremont, Nebraska, to dispose of certain assets and liabilities through a purchase and assumption by Pinnacle Bank, Lincoln, Nebraska, and a merger of American National Bank of Fremont into American Banc Corporation  (Control Numbers 2010 WE 12 0203 & 0204), 10/14/2010"
2010-10,cd10-10.pdf,"Application to establish a new national bank with the title of Hillcrest Bank, National Association and the application by Hillcrest Bank National Association to purchase certain assets and assume certain liabilities of Hillcrest Bank, Overland Park, Kansas, (Failed Bank"") from the Federal Deposit Insurance Corporation (""FDIC"") as Receiver of the Failed Bank  (Control Numbers 2010 WO 01 0023 & 02 0009), 10/14/2010Application to establish a new national bank with the title of Blue Ridge Bank, National Association  (Control Number 2010 WO 01 0006), 10/19/2010"
2010-11,cd10-11.pdf,"Application to establish a new national bank with the title of Bank Midwest, National Association (Bank) to be located in Kansas City, Missouri and the application by the Bank to purchase certain assets and assume certain liabilities of an unaffiliated bank, Bank Midwest, National Association, Kansas City, Missouri  (Control Numbers 2010 WO 14 0014 & 02 0008), 10/28/2010Application to establish a new national bank with the title of Bank Midwest, National Association, Kansas City, Missouri  (Control Number 2010 WO 01 014), 10/07/2010"
2010-12,cd10-12.pdf,"Application for Stearns Bank, National Association, St. Cloud, Minnesota, to acquire assets and liabilities from Copper Star Bank, Scottsdale, Arizona  (Control Number 2010 CE 02 029), 11/12/2010 Application by The First National Bank of Starbuck, Starbuck, Minnesota, for an increase in permanent capital  (Control Number 2010 WO 12 0052), 11/09/2010"
949,ca949.pdf,"Application to merge Bank Midwest, National Association, Kansas City, Missouri, into Armed Forces Bank, National Association, Fort Leavenworth, Kansas  (Control Number 2010 WE 02 0021), 11/15/2010Application by Texas National Bank of Jacksonville, Jacksonville, Texas, to establish a branch at 2133 West Grande Boulevard, Tyler, Texas  (Control Number 2010 SO 05 0063), 11/16/2010                                            Application by Bremer Bank, National Association, Willmar, Minnesota, to establish a branch at 1290 Raintree Road, Mankato, Minnesota  (Control Number 2010 CE 05 104), 11/11/2010 "
950,ca950.pdf,"Application to establish a new national bank with the title of Home Federal Bank, National Association  (Control Number 2008 SO 01 0013), 12/15/2008Letter concludes that Section 16.5(a) is applicable to FDIC-Guaranteed senior unsecured debt (""Eligible Debt"") that matures on or before June 30, 2012, the expiration date of the FDIC's guarantee under the Temporary Liquidity Guarantee Program.  The exemption provided by Section 16.5(a) would not apply to Eligible Debt with a maturity that extends beyond June 30, 2012.  01/26/2009"
951,ca951.pdf,"Application to  establish a new national bank with the title of First Commons Bank, National  Association, Newton, Massachusetts  (Control Number 2008 NE 01 0013), 01/14/2009Application by First Citizens National Bank to establish a branch at the block bounded by East Avenue and Walnut and Pearl Streets, Mansfield, Pennsylvania  (Control Number 2008 NE 05 0146), 01/16/2009"
952,ca952.pdf,"Application by TD Bank, Wilmington, Delaware to establish a branch at the Northeast corner of Morris Avenue and North Avenue, Union, New Jersey  (Control Number 2008 NE 05 0141), 01/30/2009Letter concludes that  the Bank may act as a financial intermediary in customer-driven, perfectly  matched, cash-settled derivative transactions referencing longevity  indices.  The derivatives involve making  financial payments based on the performance of indices that track mortality and  longevity data of national populations.   The Bank’s role is to negotiate a financial contract with one customer  and an offsetting contract with a second customer.  By engaging in the described activities, the  Bank will not be providing insurance in a state as principal, as generally  prohibited by GLBA section 302.  Before  the Bank may engage in the transactions, the Bank must notify its EIC, in  writing, of the proposed activities and must receive written notification of  the EIC’s supervisory no-objection.  01/08/2009"
146,crad146.pdf,"Letter confirms that a national bank may issue shares of its common stock at an issue price less than its par value and that the assessment provisions of 12 USC 55 for a deficiency in capital do not apply to the transaction, provided that:  (i) applicable corporate governance procedures permit such issuance; and (ii) the bank takes appropriate measures to ensure that any below par sale will not cause its capital stock to become impaired.  02/17/2009Letter concludes that the National Bank Act permits a national bank to become a clearing member of ICE Trust, a clearinghouse for over-the-counter credit default swaps.  The Bank's exposure to the ICE Trust for the defaults of other members is subject to the lending limit in 12 U.S.C. § 84 or any lower limit set by the examiner-in-charge (""EIC"").  Before the Bank may become an ICE Trust clearing member, the Bank must establish a comprehensive risk management framework to govern the risks associated with its membership, and receive a written supervisory no-objection from its EIC.  Other national banks may rely on the letter to become clearing members of ICE Trust, but must obtain prior written EIC approval.  03/04/2009"
2010-13,cd10-13.pdf,"Application by The Carlinville National Bank, Carlinville, Illinois to purchase certain assets and assume certain liabilities of Corn Belt Bank and Trust, Pittsfield, Illinois  (Control Number 2009 CE 02 0002), 02/13/2009 EIC No-Objection to the transfer of EMC Servicing Asset mortgage servicing business to JPMorgan Chase Bank, National Association,  Columbus, Ohio  (Control Number 2009 ML 12 0081), 02/27/2009 Letter grants Bank a waiver of certain securities confirmation requirements of 12 C.F.R. 12, in connection with its administration of various dividend reinvestments and other Plan transactions of companies for which it serves as transfer agent.  The waiver permits the Bank to send confirmations for occasional transactions executed on an individual basis, promptly after transactions, rather than ""at or before completion of transaction"" as specified in 12 C.F.R. 12.4.  The letter also confirms a specific method proposed by the Bank for disclosing the time of execution for individually execute Plan transactions upon written request under 12 C.F.R. 12.4(a)(4).   09/09/2008"
2010-14,cd10-14.pdf,"Clarification of certain issues relating to the ownership by The Capital Group Companies in Target Corporation and, indirectly, Target National Bank, Sioux Falls, South Dakota  (Control Number 2007 WE 12 0249), 03/04/2009Application for the establishment of Ozark Heritage Bank, National Association, Mountain View, Arkansas as an interim bank (Bank) pursuant to 12 USC 21 et seq.; and, pursuant to 12 USC 215a, the merger of First National Bank, Altheimer, Arkansas with, and into, the Bank, under the title of Ozark Heritage Bank, National Association  (Control Number 2008 SO 02 0023), 03/16/2009"
2010-15,cd10-15.pdf,"Application by The Huntington National Bank, Columbus, Ohio, relating to the restructuring of its lending relationship with Franklin Credit Management Corporation and its affiliates  (Control Numbers 2009 CE 08 0016 and 017, and 2009 CE 12 045), 03/31/2009Letter concludes that where bank acts as lessor of personal property and lease is subject to section 23A of Federal Reserve Act and Federal Reserve Regulation W, the value of the transaction, i.e., the amount of the covered transaction, is the book value of the leased property.  The leased property may serve as collateral for purposes of section 23A and Regulation W. 04/09/2009"
2010-16,cd10-16.pdf,"Letter describes the appropriate risk-based capital treatment for three types of exposures of national banks (NBs), which are members of the ICE US Trust, LLC (ICE Trust), a credit-default swap clearinghouse. ICE Trust, which is a member of the Federal Reserve System and subject to supervision by the Federal Reserve Board, serves as a central counterparty for the purpose of clearing certain credit-default swap (CDS) transactions between members, some of which are NBs. As a result of their dealings with ICE Trust, these NBs will have three types of exposures: (1) counterparty creditexposure arising from cleared CDS transactions; (2) exposures from margin posted as collateral for the transactions; and (3) exposure from a required contribution to the clearinghouse guarantee fund.  Due to the regulated nature of ICE Trust and other prudential factors, the acc has determined that the risk-based capital treatment provided under the risk-based capital rules does not appropriately reflect the risks of transactions with ICE Trust. Therefore, the acc has determined to use its reservation of authority at 12 CFR § 3A(b) to apply a 20% risk weight to these three types of exposures. The OCC believes that a 20 % risk weight more appropriately reflects the risk associated with these exposures.  05/06/2009Application to charter Deposit Insurance National Bank of Greeley, Greeley,  Colorado, under 12 USC 1821(m),  to assume the insured deposits of New Frontier Bank, Greeley, Colorado, an insured bank in default, and to perform other activities  (Control Number 2009 WO 01 0006), 04/10/2009 "
2010-17,cd10-17.pdf,"Application by US Bank, National Association, Cincinnati, Ohio to purchase certain assets and assume certain liabilities of First Bank of Idaho, Ketchum, Idaho  (Control Number 2009 CE 02 008), 04/24/2009 Application to charter Silverton Bridge Bank, National Association, Atlanta, Georgia, pursuant to 12 USC 1821(n), in connection with the receivership of Silverton Bank, National Association, Atlanta, Georgia  (Control Number 2009 ML 01 0004), 05/01/2009 "
2010-18,cd10-18.pdf,"Application to establish a new national bank with the title of Crown Point National Bank, Bend, Oregon and to establish a branch at 200 SW Market Street, Suite 150, Portland, Oregon  (Control Numbers 2008 WE 01 006 & 2008 WE 05 089), 03/04/2009 Application to charter Evercore Trust Company, National Association,  a national bank  limited to the activities of a trust company  (Control Number 2008 NE 01 0015), 04/10/2009  "
2010-19,cd10-19.pdf,"Application by Corpbanca, Santiago, Chile to establish a Federal Branch with the title of ""Corpbanca New York Branch"" located at 845 Third Avenue, 5th Floor, New York, New York  (Control Number 2007 IB 10 0001), 04/15/2009Application to charter Bank of America North Carolina, National Association, Charlotte, North Carolina, as a wholesale bank  (Control Number 2009 ML 01 0001), 04/23/2009  "
2010-20,cd10-20.pdf,"Applications by Countrywide Bank, FSB, Centennial, Colorado, to convert to a national bank charter with the title of ""Countrywide Bank, National Association,"" and by Bank of America, National Association, Charlotte, North Carolina, to acquire Countrywide Bank, National  Association by merger  (Control Numbers 2009 ML 01 0003 & 2009 ML 02 0003), 04/23/2009 Letter concludes that the Corporation, the wholly-owned subsidiary of the Bank, may purchase and hold for its own account shares of certain preferred auction rate securities as investment securities for the purposes of 12 C.F.R. Part 1.  The letter's conclusions are subject to certain enforceable conditions under 12 U.S.C. § 1818.  The Corporation has agreed to not exercise certain voting rights under the securities.  The Corporation and the Bank will enter into an operating with the OCC and an indemnification agreement with the Bank's Holding Company.  The Corporation has agreed to hold the securities for a limited period of time, after which the Holding Company will be required to repurchase the securities.  The Holding Company has agreed to indemnify the Bank against certain potential losses in connection with these purchases.  The Bank must seek prior OCC supervisory non-objection before terminating, modifying, or amending the agreements described in the letter.  04/03/2009"
953,ca953.pdf,"Application by Alerus Financial, National Association to purchase the assets and assume the liabilities of one branch of Meridian Bank, National Association, Wickenburg, Arizona  (Control Number 2009 CE 02 006), 05/11/2009Application to establish a new national bank with the title of Ford Group Bank, National Association  (Control Number 2008 SO 01 0015), 11/17/2008 "
2010-21,cd10-21.pdf,"Application to establish a new national trust bank with the title of Canandaigua National Trust Company, Sarasota, Florida  (Control Number 2009 NE 01 0017), 05/01/2009 Application to establish a new national bank with the title of Grandpoint Bank & Trust, National Association, Los Angeles, Arizona  (Control Number 2008 WE 01 0008), 05/07/2009"
2010-22,cd10-22.pdf,"Application by Deutsche Bank Trust Company, National Association, New York, New York, to amend its articles of association and the Bank's application to purchase certain assets and assume certain liabilities from Deutsche Bank Trust Company Americas, New York, New York and to establish an operating subsidiary to engage in certain lending activities. Control Number 2009 ML 01 0001), 04/23/2009 Application to establish a new national bank with the title of Carlile Bank, National, National Association  (Control Number  2009 SO 01 0001), 04/23/2009 "
