Community Development Investment Letters,2009-6 (PDF 19KB),cdil09-6.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-01 (PDF 35KB),cd10-01.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-02 (PDF 32KB),cd10-02.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-03 (PDF 35KB),cd10-03.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-04 (PDF 32KB),cd10-04.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-05 (PDF 37KB),cd10-05.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-06 (PDF 41KB),cd10-06.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,941 (PDF 45KB),ca941.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,942 (PDF 58KB),ca942.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,943 (PDF 28KB),ca943.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,944 (PDF 47KB),ca944.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,945 (PDF 41KB),ca945.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Interpretive Letters,1125 (PDF 65KB),int1125.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-07 (PDF 27KB),cd10-07.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-08 (PDF 29KB),cd10-08.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,946 (PDF 30KB),ca946.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,947 (PDF 24KB),ca947.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,948 (PDF 51KB),ca948.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Interpretive Letters,1126 (PDF 38KB),int1126.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-09 (PDF 39KB),cd10-09.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-10 (PDF 39KB),cd10-10.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-11 (PDF 35KB),cd10-11.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-12 (PDF 31KB),cd10-12.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,949 (PDF 38KB),ca949.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,950 (PDF 42KB),ca950.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,951 (PDF 30KB),ca951.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,952 (PDF 141KB),ca952.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
CRA Decisions,146 (PDF 38KB),crad146.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-13 (PDF 33KB),cd10-13.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,"Application of Union Bank, National Association,    San Francisco, California, to acquire substantially all the assets and the deposits    from the Federal Deposit Insurance Corporation (FDIC) as Receiver for Tamalpais Bank, San Rafael, California (Control Number 2010-WE-02-0009), 04/16/2010",None,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-14 (PDF 32KB),cd10-13.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,"Application by TD Bank, National Association,    Wilmington, Delaware, to purchase certain assets of and assume certain liabilities of Riverside National Bank of Florida, Fort Pierce, Florida,    (“Failed Entity”) (Control Number 2010-NE-02-0008), 04/16/2010",cd10-14.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-15 (PDF 32KB),None,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-16 (PDF 31KB),cd10-14.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-17 (PDF 26KB),cd10-15.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-18 (PDF 26KB),cd10-16.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-19 (PDF 26KB),cd10-17.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-20 (PDF 35KB),cd10-18.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,953 (PDF 38KB),cd10-19.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-21 (PDF 39KB),cd10-20.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,"Application by City National Bank, Los Angeles, California, to acquire substantially all the assets and the deposits from the FDIC as Receiver for 1st Pacific Bank of California, San Diego, California (Failed Entity) (Control Number 2010-WE-02-0013), 05/07/2010",ca953.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-22 (PDF 36KB),cd10-21.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,"Application by FirstMerit Bank, National Association, Akron, Ohio, to purchase certain assets and assume certain liabilities of Midwest Bank and Trust Company, Elmwood Park, Illinois (""Failed Entity"") (Control Number 2010-CE-02-013), 05/14/2010",None,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,954 (PDF 78KB),cd10-21.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,955 (PDF 41KB),cd10-22.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,956 (PDF 25KB),None,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,957 (PDF 25KB),cd10-22.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,958 (PDF 33KB),ca954.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-25 (PDF 33KB),ca955.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,"Application of  CenterState Bank of Florida, N.A., Winter Haven, Florida (""Acquirer"") to  purchase certain assets of and assume certain liabilities of Olde Cypress  Community Bank, Clewiston, Florida (""Failed Entity"")  (Control Number 2010 SO 02 0015), 07/21/2010",ca956.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,960 (PDF 51KB),ca957.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,961 (PDF 76KB),ca958.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,962 (PDF 46KB),cd10-25.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,963 (PDF 35KB),None,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,964 (PDF 64KB),cd10-25.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,965 (PDF 78KB),ca960.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818,966 (PDF 39KB),ca961.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-26 (PDF),ca962.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-27 (PDF),ca963.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-28 (PDF),ca964.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,967 (PDF),ca965.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,968 (PDF),ca966.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,969 (PDF),cd10-26.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,970,cd10-27.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,971,cd10-28.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,972,ca967.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818 ,973 (PDF),ca968.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818 ,974 (PDF),ca969.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818 ,975 (PDF),ca970.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818 ,976 (PDF),ca971.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818 ,977 (PDF),ca972.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 1818 ,978 (PDF),ca973.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-30 (PDF),ca974.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Corporate Decisions,2010-31 (PDF),ca975.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
Approvals with conditions enforceable under 12 U.S.C. 		1818 ,979 (PDF),ca976.pdf,"Application by U.S. Bank National Association, Cincinnati, Ohio, to purchase certain assets and assume certain liabilities of Bank USA, National Association, Phoenix, Arizona (""Failed Entity"")  (Control Number 2009-CE-02-043), 10/30/2009"
